order_id,delivery_time_raw,status
122,27.72490036164209,completed
123,46.22235448748879,completed
124,23.785191497661753,completed
125,약 40분,completed
126,52.523645006479825,completed
127,27.075709398954494,completed
128,30.469618163177824,completed
129,35.79721092070113,completed
130,30.972194767070405,completed
131,22.59469255147094,completed
132,35.548503798448216,completed
133,,completed
134,38.788739445081454,completed
135,27.644606126129574,completed
136,47.39947524014032,completed
137,28.733973661310102,completed
138,32.4235078703546,completed
139,41.50813773895736,completed
140,25.15308546852836,completed
141,36.81967947683304,completed
142,45.45714203425943,completed
143,22.14013412351018,cancelled
144,36.47707086825844,completed
145,37.07906235398739,completed
146,41.25458297421848,completed
147,180,completed
148,24.43634709532579,completed
149,39.17553252493518,completed
150,37.375877385865486,completed
151,37.003942802767014,completed
152,37.77158567597581,completed
153,,completed
154,36.85802957728803,completed
155,37.34457978638945,completed
156,29.285188655789057,cancelled
157,49.926196089158054,completed
158,38.7906633672943,completed
159,25.469572022378813,completed
160,40.25242886907064,completed
161,27.202546638181428,completed
162,41.296676829939614,completed
163,44.26876463205923,completed
164,28.434541453186316,completed
165,42.70700903395458,completed
166,38.30224741549198,completed
167,41.57648127995592,completed
168,,completed
169,33.036895071977035,completed
170,0,completed
171,27.883884562995814,completed
172,28.473517720276494,completed
173,34.383186324687166,completed
174,37.729215798533154,cancelled
175,37.213526394640155,completed
176,,completed
177,약 40분,completed
178,46.62827261725853,completed
179,32.88274533409635,completed
180,56.76135333271695,completed
181,40.00533878212005,completed
182,35분,completed
183,26.432860015511103,completed
184,38.85977932194548,completed
185,180,completed
186,40.71200395273674,completed
187,35분,cancelled
188,34.417368698745015,completed
189,28.22565025545276,cancelled
190,22.881222202513083,completed
191,31.42788038346383,completed
192,41.85119035458778,completed
193,36.71274995304163,completed
194,25.034089770304096,completed
195,180,completed
196,38.08253903783069,completed
197,-5,completed
198,,completed
199,35.465669747568,completed
200,25.856237617355013,completed
201,37.86229888278626,completed
202,39.486276210945874,completed
203,43.66440994540221,completed
204,43.43041641627922,completed
205,23.97864505634327,completed
206,27.497399680679017,completed
207,39.12028213766928,completed
208,39.11028760729767,completed
209,,completed
210,65.82185192523777,completed
211,39.56712408554534,completed
212,44.08452512144479,completed
213,42.63201410794562,completed
214,40.21113001044638,completed
215,32.47784604287723,completed
216,0,completed
217,28.817398283699426,completed
218,33.10545114607993,completed
219,31.117091617367173,completed
220,35.65499311509058,completed
221,53.51726853338807,completed
222,20.061878459266016,completed
223,,completed
224,22.098273030482787,completed
225,31.22454507368453,completed
226,43.71160477573893,completed
227,35.514240152763705,completed
228,26.378041776565553,completed
229,29.277570325920255,completed
230,40.4367819914774,cancelled
231,29.15706694626291,completed
232,0,completed
233,35.36457471923051,completed
234,29.787197219153462,completed
235,52.1515527146026,completed
236,40.07135217854409,completed
237,18.798859306739143,completed
238,36.49163451815542,completed
239,29.705708281852896,completed
240,41.81946667836979,completed
241,28.659834092538397,completed
242,34.082108468264806,completed
243,39.03989823184366,completed
244,41.926041553360974,completed
245,25.39762874355379,completed
246,32.323990113272416,completed
247,31.20043751071235,completed
248,29.773366139410307,completed
249,49.12363392224877,completed
250,0,completed
251,24.912928365319637,completed
252,42.34289557643821,completed
253,약 40분,completed
254,43.25972208440918,completed
255,22.845040272367893,completed
256,31.126127417069988,completed
257,45.13528919349298,completed
258,29.338644275049752,completed
259,38.550555425169826,completed
260,41.19707242743469,completed
261,,completed
262,-5,completed
263,9.06986127944742,completed
264,26.804898869325683,completed
265,32.97945478885472,cancelled
266,,completed
267,48.05929043145308,completed
268,23.55886897631494,completed
269,31.47964410642413,completed
270,36.04592461828873,completed
271,46.530186312528926,completed
272,23.513102790564485,completed
273,44.30531001723968,completed
274,35.0818644881567,completed
275,27.147930791616393,completed
276,38.69682779410616,completed
277,약 40분,completed
278,30.198264982729643,cancelled
279,35.55841667992015,completed
280,31.91749122510592,completed
281,35.90813876200998,completed
282,,completed
283,47.68813452916282,completed
284,약 40분,completed
285,-5,completed
286,19.383297603819983,completed
287,33.785719239715334,completed
288,39.706537651876616,completed
289,37.24793494188026,completed
290,30.01840384143525,completed
291,33.3350219971418,completed
292,31.055992522729337,completed
293,30.285081944446308,completed
294,41.7968167761682,completed
295,,completed
296,29.456723237914765,completed
297,,completed
298,37.45839616701287,completed
299,41.50289695071168,completed
300,40.037030735388896,completed
301,28.368039912623424,completed
302,30.518551678424245,completed
303,약 40분,completed
304,39.88296212346772,completed
305,34.83278724828681,completed
306,35.93861906647025,completed
307,,completed
308,30.26742888931336,cancelled
309,39.3767790493603,completed
310,33.38245878052885,completed
311,33.258550374182235,completed
312,,completed
313,약 40분,completed
314,41.50807708800511,completed
315,45.44383045723463,completed
316,35.168030733062075,completed
317,35분,completed
318,,completed
319,37.593330819907536,completed
320,33.95885556505852,completed
321,35.77596771994175,completed
322,39.76125620349531,completed
323,,completed
324,51.739098205483685,completed
325,26.951860948002384,completed
326,25.286491097698143,completed
327,44.26488698800054,completed
328,41.333301551703485,completed
329,,completed
330,40.02676407411424,completed
331,34.90202581722468,completed
332,27.821965028113347,completed
333,35.60643646554981,completed
334,29.582706307903106,completed
335,42.80095786734201,completed
336,33.82354094798289,completed
337,28.396022425659908,completed
338,32.42891326677605,completed
339,38.303451634205,cancelled
340,30.490203577568202,completed
341,28.42223683546855,completed
342,36.9494976919353,completed
343,36.95973256886978,completed
344,30.944454597030962,completed
345,약 40분,completed
346,36.85639949886109,completed
347,23.415325268021405,completed
348,약 40분,completed
349,29.252446229980514,completed
350,33.292422786305224,completed
351,37.487260524784034,cancelled
352,46.80284973559642,completed
353,35분,completed
354,33.72049176029258,completed
355,34.84787033677849,completed
356,26.97976508289753,completed
357,,completed
358,32.690730888638896,completed
359,37.58174848270472,completed
360,28.382152451581415,completed
361,약 40분,completed
362,47.26191130402062,completed
363,34.12991881234514,completed
364,38.21369377679153,completed
365,40.5211519336889,completed
366,31.79023622491331,completed
367,36.79273985448334,completed
368,35.10073920625436,completed
369,35.78140878839066,completed
370,28.81592172915627,completed
371,35.19608139407154,completed
372,38.9839863299636,completed
373,,completed
374,42.67416660868165,completed
375,52.225459660092454,completed
376,28.861219496895604,completed
377,41.978565093765425,completed
378,약 40분,completed
379,,cancelled
380,28.533613717158786,completed
381,28.28222526255379,completed
382,30.204858836447823,completed
383,18.008834205521545,completed
384,30.793959826553913,completed
385,28.926938707570415,completed
386,36.20315029180966,completed
387,37.734047806217276,completed
388,50.00936671372709,completed
389,,completed
390,30.384770754700774,cancelled
391,27.812682629213135,completed
392,,completed
393,24.43813434383486,completed
394,49.65167012683483,completed
395,44.435520965770294,completed
396,31.24659478316236,completed
397,21.29492376727298,completed
398,45.8309789933233,completed
399,34.08368123797906,completed
400,44.902530495787694,completed
401,22.244578729645063,completed
402,30.204999816369817,completed
403,35.041949597745464,completed
404,,completed
405,31.39947622816605,completed
406,39.98279945877999,completed
407,26.459036564939247,completed
408,35분,completed
409,35.962365053695194,completed
410,39.115510672469995,completed
411,40.69291902471112,completed
412,26.002863265297044,completed
413,22.72708663411502,completed
414,45.22141457518807,completed
415,37.658512095836734,completed
416,29.01210770754757,completed
417,47.409215804180185,completed
418,35.92539707434287,completed
419,44.43437747251061,completed
420,180,completed
421,51.4859833990559,completed
422,49.042726739545635,completed
423,33.00828681216741,completed
424,42.77256760763484,completed
425,40.16300759668118,completed
426,45.94905246025879,completed
427,35분,completed
428,,completed
429,43.4673958947967,completed
430,20.930084108615084,completed
431,25.5339318986738,completed
432,18.686142577919195,completed
433,32.84474532444354,completed
434,40.7403380463677,completed
435,47.01885641676822,completed
436,35분,completed
437,48.02892436457034,completed
438,23.959188334280867,completed
439,21.372940485158765,completed
440,34.55561840882705,completed
441,38.07252359151446,completed
442,,completed
443,18.460463199680987,completed
444,34.287039683897696,completed
445,24.564243995961174,completed
446,40.35738039064031,completed
447,약 40분,completed
448,27.48096170938116,completed
449,30.889064661306453,completed
450,,completed
451,-5,completed
452,42.64113856400991,completed
453,27.11419162931565,completed
454,39.03237212414275,completed
455,,completed
456,28.657017341901245,completed
457,34.14375712036354,completed
458,26.718061420645007,completed
459,30.570805557222542,completed
460,25.416976859289214,completed
461,50.717801063331116,completed
462,0,completed
463,29.402195936059314,completed
464,36.71183928587378,completed
465,34.10137560247336,completed
466,약 40분,completed
467,39.9133336003474,completed
468,41.06006168037844,completed
469,,completed
470,30.39345407484256,completed
471,32.799586422786845,completed
472,16.58463068211532,completed
473,22.878471502411582,cancelled
474,45.934994139556196,completed
475,48.15974170801027,completed
476,33.007711683548976,completed
477,39.612455704446134,completed
478,37.49000123634829,completed
479,59.6310464676419,completed
480,43.956599291476614,cancelled
481,33.97665926815387,completed
482,27.355676475196596,completed
483,22.14842943793942,completed
484,,completed
485,28.949194037725572,completed
486,23.621970323218605,completed
487,29.827416926059787,completed
488,35분,completed
489,48.49713308058052,completed
490,42.053118055595604,completed
491,34.93621886946706,completed
492,46.83955311112021,cancelled
493,35.61894646118095,completed
494,28.10972638937389,completed
495,47.18499261815726,completed
496,39.31128034947727,completed
497,26.70203076538835,cancelled
498,33.47729057533113,completed
499,27.995053972921944,cancelled
500,23.93760215228531,completed
501,42.40942038025313,completed
502,50.275333123761044,completed
503,약 40분,completed
504,39.50375389352457,completed
505,29.794859447025384,completed
506,31.10299692988243,completed
507,30.26084860608905,completed
508,약 40분,completed
509,35.388173023558615,completed
510,28.352399068711698,completed
511,37.16365460623871,completed
512,,completed
513,33.08841562506872,completed
514,27.739490703667215,completed
515,30.38582935545334,completed
516,41.043129806606046,cancelled
517,약 40분,completed
518,27.179558041611593,completed
519,35.7946584434338,completed
520,41.01109698697431,completed
521,21.644757751029026,completed
522,39.34688153903948,completed
523,29.699009928433227,completed
524,39.56478934874527,completed
525,약 40분,cancelled
526,20.560943194683848,completed
527,21.9796604969347,completed
528,0,completed
529,37.07778001377186,completed
530,27.76546699916473,completed
531,40.108739670218995,completed
532,21.70783950184832,completed
533,34.47136161082147,completed
534,25.311870401900347,completed
535,29.785311137582728,completed
536,,cancelled
537,28.11669307772838,completed
538,31.923555646161397,completed
539,약 40분,completed
540,30.38486504381481,completed
541,,completed
542,25.962345162739055,completed
543,39.23843342332226,completed
544,46.5325489652632,completed
545,35분,completed
546,28.624837956236185,completed
547,39.61657701744432,completed
548,33.37563691165606,completed
549,37.96916698697047,completed
550,30.168118506273437,cancelled
551,35.6927182997832,completed
552,33.75458211686336,completed
553,44.342256493278455,completed
554,37.03536674640971,completed
555,37.70082129660162,completed
556,31.704984271020262,completed
557,31.099150207420053,completed
558,31.539534497443032,completed
559,38.155617139026376,completed
560,,completed
561,37.3181988551713,completed
562,,completed
563,41.96899762745354,cancelled
564,180,completed
565,44.609711377311555,completed
566,-5,completed
567,,completed
568,26.935309512660766,cancelled
569,20.033664631793155,completed
570,180,completed
571,35.14734703351641,completed
572,48.41149849820226,completed
573,37.6154189901133,completed
574,33.247195769529085,completed
575,41.635244649467914,completed
576,17.31091752793692,completed
577,36.884916464868525,completed
578,41.16692155109573,completed
579,23.171310033761266,completed
580,0,completed
581,,completed
582,31.67769668879359,completed
583,35분,completed
584,53.16554286243517,completed
585,36.454930040467964,completed
586,36.98576469040269,completed
587,31.325112803678046,completed
588,28.201245044281666,completed
589,41.64268653235396,completed
590,28.15132939272906,completed
591,35.57252989775514,completed
592,31.178740425879067,cancelled
593,38.831838605971136,completed
594,37.66929684229559,cancelled
595,,completed
596,30.919868809162026,completed
597,32.84100051765303,completed
598,27.16989027374154,completed
599,31.445653919391106,completed
600,38.018403944358816,completed
601,35분,completed
602,27.622677406578998,completed
603,41.95684736084528,completed
604,45.845102870439604,completed
605,38.307479225789606,completed
606,50.014366500464526,completed
607,28.809686407171416,completed
608,25.042762373508666,completed
609,20.770238008765773,completed
610,46.968354491913466,completed
611,40.23492525083246,completed
612,34.55532263271636,completed
613,37.23974901055856,completed
614,180,completed
615,54.56601583693461,completed
616,36.03376945580182,completed
617,약 40분,completed
618,40.806132991189536,completed
619,38.84807385389371,completed
620,36.79107219423305,cancelled
621,28.676204356437506,completed
622,38.77174685708797,completed
623,,completed
624,45.76336036923982,completed
625,47.74549301311518,completed
626,30.910274588550518,completed
627,27.083161437931352,completed
628,33.99370463920282,completed
629,35.44579929830956,completed
630,43.75353214776759,completed
631,21.460282962281447,completed
632,47.23640255568491,completed
633,33.735936811368084,completed
634,31.58495144042064,completed
635,26.90316499791866,completed
636,21.761146625073845,completed
637,41.58536467169532,completed
638,35.58654373750723,completed
639,24.68031280207157,completed
640,24.639369823491073,completed
641,32.31372240567897,cancelled
642,48.352172202315145,completed
643,32.92326918909116,completed
644,22.97485637505515,completed
645,33.03405548731244,completed
646,32.81821144201864,completed
647,13.424906856467427,completed
648,34.565641067857506,completed
649,33.152523758330574,completed
650,약 40분,completed
651,49.79164875956276,completed
652,44.01252023638206,completed
653,32.848890475561355,completed
654,26.147792730066637,completed
655,55.58687842599888,completed
656,35.4737474721159,completed
657,35.11143433530357,completed
658,34.80699930311997,completed
659,36.58467808614284,completed
660,0,completed
661,30.410703944958108,completed
662,30.625128470076863,completed
663,34.73797383827201,completed
664,30.652601830929882,completed
665,29.297233738582683,completed
666,,completed
667,32.96018226063316,completed
668,47.03194390866151,completed
669,13.792241532855904,completed
670,43.7320548153797,completed
671,44.968681539981034,completed
672,18.412878140734804,completed
673,32.25849924735721,completed
674,32.02847307203367,completed
675,23.73990644225743,completed
676,28.777466499272997,completed
677,26.11539323627337,completed
678,49.01816354738898,completed
679,42.48542714517969,completed
680,,completed
681,약 40분,completed
682,25.967585830262166,completed
683,30.80383786976181,completed
684,,completed
685,25.222977528864437,completed
686,,completed
687,33.07739681473492,completed
688,32.00143353960322,completed
689,40.68767974562793,completed
690,38.55410649188832,cancelled
691,32.11227067344736,completed
692,44.27463842691398,completed
693,26.35149337920082,completed
694,39.92748485555411,completed
695,39.74481006374707,completed
696,-5,completed
697,37.60906417793694,completed
698,24.991091388917575,completed
699,42.392216153655205,completed
700,33.520782908456084,completed
701,30.818215835847685,cancelled
702,43.392073806695116,completed
703,29.365250475657927,cancelled
704,23.732309629091525,completed
705,22.54696661180877,completed
706,39.84807961076512,completed
707,24.756565180029735,completed
708,49.03835345587492,completed
709,18.344564736930224,completed
710,48.571650946320304,completed
711,,cancelled
712,34.22629510503686,completed
713,30.640647305528404,completed
714,35분,completed
715,35분,completed
716,43.82641505613217,completed
717,약 40분,completed
718,36.20241409169502,completed
719,,completed
720,34.54443501023146,completed
721,37.46241415113647,completed
722,35분,completed
723,24.214516623154296,completed
724,40.94611275218172,completed
725,36.366923505023536,completed
726,33.528133309178564,completed
727,35.14747146452314,completed
728,약 40분,completed
729,30.68192255752511,completed
730,,completed
731,36.566762040781455,completed
732,약 40분,completed
733,약 40분,completed
734,21.379331166097277,completed
735,43.23324509860515,completed
736,약 40분,completed
737,37.048237874511,completed
738,0,completed
739,48.32379555570061,completed
740,,completed
741,20.273006149346838,completed
742,24.763384266114386,completed
743,약 40분,completed
744,35.20872840168667,completed
745,39.14127216375299,completed
746,,completed
747,36.49413411581663,completed
748,28.95693654117342,completed
749,30.107857576064415,completed
750,23.74671122521422,completed
751,27.614134031112766,completed
752,-5,completed
753,27.193013976181337,completed
754,-5,completed
755,27.404808889344455,completed
756,56.05905651869912,completed
757,38.946543207047114,completed
758,36.47868898955899,completed
759,28.13313775855029,cancelled
760,40.602479035271934,completed
761,35분,completed
762,35.97607851716289,completed
763,55.48067630615036,completed
764,34.2315208022028,completed
765,44.194186610285406,completed
766,29.3745885989929,cancelled
767,34.72009207602431,completed
768,49.16640508508408,completed
769,0,completed
770,49.49958846397543,completed
771,40.662015483643806,completed
772,,completed
773,40.05926191244417,completed
774,42.78043559701384,completed
775,39.97447969773757,completed
776,22.43820224087635,completed
777,29.182902593401053,completed
778,33.01985091558796,completed
779,34.40453256719963,completed
780,35분,completed
781,36.421608007466034,completed
782,24.31724513031919,cancelled
783,38.04158280804771,completed
784,39.88468596227059,completed
785,약 40분,completed
786,,completed
787,41.67137723639123,completed
788,38.6734406338275,completed
789,34.438674308330825,completed
790,21.71231253187207,completed
791,38.436945753060684,completed
792,약 40분,completed
793,37.17263069756299,completed
794,35분,completed
795,26.3515476767339,completed
796,43.42522282666323,completed
797,,completed
798,40.452005578980994,cancelled
799,35.22654700904369,completed
800,35.238049115965964,completed
801,42.50627044780798,cancelled
802,30.87164217426101,completed
803,,cancelled
804,,completed
805,31.524030180541477,completed
806,32.52662301225089,completed
807,36.7770701730697,completed
808,31.17001102669218,completed
809,45.04604900458817,completed
810,27.84314158224397,completed
811,33.50502684670913,completed
812,31.4821515338066,completed
813,46.57582307482986,completed
814,35분,completed
815,43.25475631574908,completed
816,23.115517015704224,completed
817,37.13640212695407,completed
818,42.117046364987495,completed
819,35.6582719142034,completed
820,43.52384300052281,completed
821,30.861692399197022,completed
822,46.27477952148464,completed
823,53.391184988954,completed
824,32.09729151648273,completed
825,35분,completed
826,46.627075816941606,completed
827,47.6365771658457,completed
828,,completed
829,31.63850546323314,completed
830,32.745723129115945,cancelled
831,24.244395911725782,completed
832,27.650784428126414,completed
833,26.96687386598346,completed
834,,completed
835,34.72252090090575,completed
836,36.87371786029217,completed
837,-5,completed
838,27.013167674089672,completed
839,42.87457918781267,completed
840,35분,completed
841,180,completed
842,40.39855593733283,completed
843,,completed
844,-5,completed
845,36.33161766570445,completed
846,38.939610112065196,completed
847,37.31334915126254,cancelled
848,54.64240111928716,completed
849,약 40분,completed
850,30.75202435998546,completed
851,30.014875788601884,cancelled
852,30.556183046717962,completed
853,약 40분,cancelled
854,,cancelled
855,46.36403398391884,completed
856,30.43402965000419,cancelled
857,28.34115541516617,completed
858,38.77132445109123,completed
859,-5,completed
860,약 40분,completed
861,0,completed
862,22.874047080022144,completed
863,47.38004161064049,cancelled
864,49.36702138476417,completed
865,30.09769047612491,completed
866,,completed
867,37.28692312579924,completed
868,37.675654319896196,cancelled
869,40.26835418138264,completed
870,51.0816363101308,cancelled
871,33.5844221800476,completed
872,28.61362204369237,completed
873,,completed
874,29.15255968046465,completed
875,34.734984217009625,completed
876,35분,completed
877,30.85910960771063,completed
878,180,completed
879,34.86861683141798,completed
880,44.507146187584674,completed
881,55.21545940698897,completed
882,약 40분,completed
883,31.084484459854224,completed
884,43.35328701655258,completed
885,40.45513191701049,completed
886,49.77365860588827,completed
887,39.67142548260771,completed
888,32.12566327370352,completed
889,39.725238645538475,completed
890,43.869628644663266,completed
891,41.56385744957891,completed
892,39.05819224885838,completed
893,43.53339751671323,completed
894,44.35436472356538,completed
895,,completed
896,40.18967910071714,completed
897,33.66305535746517,completed
898,36.17370949146658,completed
899,44.65207173206686,completed
900,28.464514632102112,completed
901,37.94938647098321,cancelled
902,180,completed
903,35분,completed
904,45.22761490085839,completed
905,,completed
906,35.37149238524919,completed
907,24.121150872160648,completed
908,-5,cancelled
909,40.1638734491286,completed
910,52.30603778644368,completed
911,32.53777412037599,completed
912,36.75320262131151,completed
913,36.995069469686044,completed
914,47.6196262381078,completed
915,34.23763574090438,completed
916,35분,completed
917,,completed
918,36.49287298525086,completed
919,31.428531083595775,completed
920,36.55271994318646,completed
921,43.58905399887818,completed
922,약 40분,completed
923,36.06375739317501,completed
924,29.399033480486615,completed
925,180,completed
926,22.8145047617298,completed
927,,cancelled
928,38.01769500051617,completed
929,47.52419223387472,completed
930,34.4739979114161,completed
931,약 40분,completed
932,50.04925655552472,completed
933,23.415888796670046,completed
934,17.409552347039345,completed
935,38.52011560042666,completed
936,30.98356620517911,completed
937,26.830137462954294,completed
938,40.66685157839483,completed
939,36.95040571016959,completed
940,0,completed
941,24.757564810632843,completed
942,약 40분,completed
943,40.20160942366929,completed
944,34.20659308976494,completed
945,49.77309596838133,completed
946,26.43932186939078,completed
947,22.79579863260209,completed
948,29.464735440950044,completed
949,34.63531186915602,completed
950,36.94671559458153,completed
951,,completed
952,0,completed
953,24.98768460647645,completed
954,,completed
955,34.34279057285945,completed
956,43.93836665270502,completed
957,37.74180277102163,completed
958,38.65402575323027,completed
959,39.558138241857634,completed
960,38.58166848013852,completed
961,,completed
962,45.63322024105945,completed
963,180,completed
964,40.672030060708096,completed
965,34.282114445702184,completed
966,46.52093772359578,completed
967,29.58886158352584,completed
968,49.40752346328652,completed
969,34.67873639484525,completed
970,23.553799183055617,completed
971,36.02483531928631,cancelled
972,29.551586740200953,completed
973,41.72514839190979,completed
974,29.779008165580873,completed
975,31.430532534281763,completed
976,19.883674152435752,completed
977,180,completed
978,,cancelled
979,22.328777412114214,completed
980,41.083317249154376,completed
981,35분,completed
982,38.40366049427972,completed
983,35분,completed
984,34.618309150864164,completed
985,180,completed
986,25.733082486459658,completed
987,47.027186414137205,completed
988,-5,completed
989,33.23228660936269,completed
990,,completed
991,36.66706246358042,completed
992,18.666121052605675,cancelled
993,33.02258093983522,completed
994,29.54412601601761,completed
995,약 40분,completed
996,,completed
997,49.38149221479618,completed
998,40.12674289013608,completed
999,30.430568081737626,completed
1000,-5,completed
1001,46.194843492688015,completed
1002,42.39706946330215,completed
1003,35.47704295936139,cancelled
1004,약 40분,completed
1005,40.58578650890872,completed
1006,-5,completed
1007,42.161545760221856,completed
1008,180,completed
1009,43.39642172255468,completed
1010,30.718118307515457,completed
1011,,completed
1012,36.5807968375392,completed
1013,51.602086981002124,completed
1014,29.486497455283455,completed
1015,48.887710425322,completed
1016,0,completed
1017,29.788655971084413,completed
1018,31.128913327565428,completed
1019,,completed
1020,38.39332757121533,completed
1021,39.182683904284,completed
1022,,completed
1023,,completed
1024,52.13816286889491,completed
1025,48.82034536080569,completed
1026,38.49058935739226,completed
1027,35.3040278253456,completed
1028,35.96025061374609,cancelled
1029,39.908143781843336,completed
1030,26.817659478412757,completed
1031,32.94098770061324,completed
1032,21.651327408979284,completed
1033,38.19378498084223,completed
1034,40.17756751762193,completed
1035,,completed
1036,47.59189410632026,completed
1037,25.193874695981272,completed
1038,23.28500095832144,completed
1039,36.795614548479776,completed
1040,43.37678642089723,completed
1041,-5,completed
1042,31.328925897048478,completed
1043,,completed
1044,약 40분,cancelled
1045,33.61898160047344,completed
1046,42.069279499893376,completed
1047,40.21858302730736,completed
1048,22.388862744126005,completed
1049,약 40분,completed
1050,46.04073083317961,cancelled
1051,29.995498387923764,completed
1052,38.16642826749927,completed
1053,38.95224149026191,completed
1054,37.08539012659126,completed
1055,약 40분,completed
1056,약 40분,completed
1057,34.79556743206844,completed
1058,,completed
1059,39.348801236755456,completed
1060,32.03508534331115,completed
1061,41.173589685186755,completed
1062,12.211659034959396,completed
1063,44.19012560297683,completed
1064,21.0822897697752,completed
1065,,completed
1066,26.04264084299085,completed
1067,24.642548194232752,completed
1068,44.28661429902816,completed
1069,31.258390389504868,completed
1070,0,completed
1071,34.62463536896653,completed
1072,38.81632661778497,completed
1073,35.614575128482045,completed
1074,약 40분,completed
1075,42.97013455557712,completed
1076,31.0499473347095,completed
1077,22.54734481072199,completed
1078,,completed
1079,47.00607832507448,completed
1080,0,completed
1081,32.210782924737124,completed
1082,32.20593836545257,completed
1083,32.42691959026094,completed
1084,35분,completed
1085,38.055483617852424,completed
1086,38.44033317752856,completed
1087,43.24226763225474,completed
1088,36.91031327221211,completed
1089,32.927662833434376,completed
1090,33.429201207320176,completed
1091,34.42718992468749,completed
1092,34.702222107921266,completed
1093,40.82103634909584,completed
1094,35.415567086458395,completed
1095,40.86112061772464,completed
1096,34.35426735913134,completed
1097,35.62908152252872,completed
1098,19.01439452374314,completed
1099,42.33062139761985,completed
1100,37.77190780718394,completed
1101,42.984080878877215,completed
1102,11.829956974450486,cancelled
1103,51.706997638245824,completed
1104,33.88328297475861,completed
1105,-5,completed
1106,26.68075258299575,cancelled
1107,39.90219124050056,completed
1108,26.57267549461075,completed
1109,,completed
1110,50.31225083093429,completed
1111,35분,completed
1112,36.73946298543778,completed
1113,41.960541845510036,completed
1114,38.96545510378084,completed
1115,36.20335124114861,completed
1116,37.919688019729804,completed
1117,54.2273246819062,completed
1118,0,completed
1119,약 40분,completed
1120,약 40분,cancelled
1121,43.84420746366387,completed
1122,44.496242444483045,completed
1123,40.10984177623348,completed
1124,35분,cancelled
1125,48.067452258408764,completed
1126,41.243855283775744,completed
1127,58.631625582868395,completed
1128,45.948689799767706,completed
1129,0,completed
1130,58.94514892364177,completed
1131,58.856286585403275,completed
1132,60.063049050823416,cancelled
1133,,completed
1134,60.44241161816776,completed
1135,52.070120376512214,completed
1136,66.56904601946029,completed
1137,69.2736458670957,completed
1138,40.26870621835609,completed
1139,62.168800838198294,completed
1140,63.414072907730784,completed
1141,약 40분,completed
1142,71.50848175973942,completed
1143,53.19933295560968,completed
1144,56.50691744165851,completed
1145,52.92313810859356,completed
1146,55.18694857097761,completed
1147,41.84469895725758,completed
1148,약 40분,completed
