,LOCK_NAME,N_수문단위,geometry
756,신흥리현무암,현무암질 용암류 II,"POLYGON ((250328.1192820793 3751145.691486125, 250328.28964801633 3751154.4542747317, 250328.81338931865 3751181.3928473773, 250332.4399999057 3751214.255257278, 250342.29729433724 3751258.9748612074, 250354.85001238593 3751288.661630326, 250370.5641434773 3751327.283188386, 250371.029558594 3751351.220800951, 250371.66963019667 3751384.1412700284, 250354.18286265412 3751408.4379398352, 250336.57134411758 3751426.7428675224, 250324.8331467223 3751438.9494352047, 250301.24024911548 3751457.3706671377, 250280.46750789476 3751466.750812645, 250253.93814162133 3751488.2312374953, 250242.0834392265 3751494.4459041413, 250227.35042485918 3751506.710711293, 250209.6306498982 3751519.023587251, 250188.8498470283 3751528.413906155, 250162.2703760215 3751546.893229922, 250123.88629700482 3751574.5883504273, 250118.18763700695 3751589.6695893803, 250103.62908867619 3751610.907274031, 250092.00720239422 3751629.095774284, 250092.47265121096 3751653.0334163713, 250095.81680019113 3751670.940918981, 250099.10240414698 3751685.8374598958, 250102.4465556927 3751703.744961449, 250108.71872891276 3751718.583428308, 250117.92775663862 3751730.3827093155, 250118.04426722153 3751736.374621466, 250124.2083758967 3751745.231017132, 250139.40703822338 3751756.9138281224, 250142.8009088448 3751777.802436629, 250143.2665682353 3751801.7500759577, 250140.74546910057 3751825.7457865207, 250141.09462006736 3751843.7015145, 250141.50193230223 3751864.6481965245, 250141.90944104755 3751885.6048816564, 250151.23479689713 3751903.3860617657, 250159.0687955278 3751918.324239685, 250159.22557626615 3751926.3868109435, 250162.835415121 3751939.7059442666, 250163.09568038606 3751953.090212406, 250163.4860798144 3751973.1666145464, 250163.54754795288 3751976.327622552, 250161.44042727535 3751985.53498438, 250150.55140333378 3751996.844465284, 250134.01532919417 3752007.213028072, 250117.28395502348 3752007.5383877177, 250104.09725963805 3752017.8318134286, 250090.78062339447 3752021.4431073703, 250084.28482805737 3752031.606422618, 250074.56978759338 3752048.5370149966, 250064.7895826048 3752062.116538788, 250048.2533106288 3752072.4751073727, 250044.97715030282 3752075.8911544443, 250038.40813476205 3752082.713566577, 250022.06716510555 3752103.115346935, 250015.6365377616 3752116.6297385874, 250015.89681404643 3752130.0140154166, 250016.2222578135 3752146.7493630135, 250026.65315440344 3752166.630522838, 250037.01888501953 3752183.160610308, 250044.03523486038 3752199.7658384833, 250044.36048935624 3752216.4911805964, 250051.37684146996 3752233.096407134, 250055.05167440325 3752249.756608792, 250062.2631453401 3752276.39503718, 250056.02784213412 3752299.9526385413, 250052.81623590144 3752305.8391570267, 250042.54255586592 3752318.657753362, 250037.31714244207 3752329.636960181, 250029.9716794732 3752337.275038572, 250023.4760915788 3752347.4483690998, 250007.00500005065 3752361.1580319097, 249997.28998171957 3752378.088644697, 249984.29861355363 3752398.4253085847, 249974.5834025693 3752415.3459215625, 249971.55929110103 3752432.1464143875, 249965.25883072434 3752452.3529583705, 249958.95837203407 3752472.559503508, 249949.17818829825 3752486.1390532088, 249936.05667759266 3752499.783587358, 249919.3902669304 3752503.45005387, 249902.85419964275 3752513.818665702, 249889.60253746234 3752520.7710624523, 249886.64341113056 3752540.9126326013, 249886.90371348287 3752554.296916635, 249903.3297540822 3752570.0987058464, 249903.7792637169 3752572.8418842778, 249901.2501906957 3752596.8477930184, 249901.42470050472 3752605.8206644007, 249901.71399460657 3752620.6954243844, 249901.58704980928 3752620.958074926, 249901.72352751633 3752621.185581241, 249901.7739157715 3752623.7764103105, 249904.19759941957 3752625.330389891, 249904.20604416038 3752625.340232632, 249909.89588444406 3752634.846283537, 249914.01223657306 3752643.6524268566, 249917.33853486643 3752646.2095635645, 249939.37565794546 3752670.4381700465, 249959.5785263074 3752676.7399134096, 249973.16371990604 3752686.512695688, 249996.7813372898 3752696.100360883, 250013.51271926364 3752695.7749485327, 250040.67504537894 3752715.330668422, 250057.7317176759 3752731.730594782, 250057.99203138638 3752745.114868091, 250054.8377888126 3752755.2232221807, 250048.34202654057 3752765.3865605975, 250041.84645910177 3752775.5599028105, 250025.31021943034 3752785.9185260073, 250015.53005809855 3752799.498085426, 250009.35979230638 3752826.3967737504, 250019.6523402853 3752839.5859242594, 250030.14847680475 3752862.8181207697, 250030.47378182568 3752879.5434626476, 250030.66912109932 3752889.5866703023, 250030.92944446742 3752902.9709450137, 250025.01951762498 3752943.253909286, 250025.27984427367 3752956.6381842536, 250025.60535101613 3752973.3735295157, 250025.8656795008 3752986.7578043994, 250029.800900278 3753016.802269628, 250030.63039132277 3753019.137775565, 250030.63019675462 3753019.12777237, 250033.33757157403 3753026.7804859304, 250043.70336634642 3753043.310531893, 250054.19952318326 3753066.542715998, 250061.21574450826 3753083.137911042, 250081.67894868707 3753102.8238842515, 250105.23964105005 3753109.0602703798, 250115.0767101568 3753098.83193226, 250121.77585931815 3753098.701626759, 250128.5317447188 3753101.9125472456, 250135.35281124705 3753108.474536143, 250145.58863338528 3753118.3224400813, 250145.8489705138 3753131.706707429, 250146.109308453 3753145.0909747416, 250146.27761405928 3753153.743733486, 250132.3289140088 3753178.321995266, 250123.46805768445 3753185.699373495, 250107.19218561944 3753209.44229315, 250103.23781313997 3753222.117994626, 250099.6616290405 3753227.0809685267, 250100.91024686556 3753229.748557433, 250111.64006964298 3753266.2654452333, 250119.99536470041 3753270.235800355, 250144.2684129711 3753298.2434935477, 250182.85155578048 3753307.0996693783, 250221.2478951263 3753306.35278388, 250240.08071976397 3753286.7730658767, 250258.71869409937 3753257.6004582155, 250268.03365434086 3753243.0192380664, 250277.35667076387 3753228.4278554907, 250329.69101384497 3753203.403156317, 250358.01734056757 3753178.8454586826, 250376.6635695745 3753149.6727153584, 250390.40655564357 3753115.7920085373, 250399.54298256192 3753091.607591957, 250401.3600930265 3753081.495236261, 250403.869560967 3753067.5167333013, 250413.00599266414 3753043.3323201826, 250422.04903469997 3753014.3463841565, 250440.95676185298 3753009.2253102204, 250442.1596199017 3753004.4486076725, 250445.6752181377 3752994.67347569, 250445.30184768973 3752975.477381213, 250435.32527900132 3752956.468072682, 250434.76513165215 3752927.6689278693, 250434.29837750588 3752903.6713075964, 250433.92482042935 3752884.4652087498, 250433.86625772613 3752881.454252621, 250433.27129413796 3752850.864538762, 250432.80454837988 3752826.866918109, 250432.24441801952 3752798.067772527, 250407.4045743607 3752755.3408380672, 250401.94946684418 3752721.8335514134, 250401.41211272153 3752694.204773288, 250401.38935014917 3752693.034401437, 250376.73609692414 3752659.9004980144, 250375.98922136892 3752621.4982922636, 250375.42911774185 3752592.699138542, 250375.10208433948 3752575.8837937615, 250375.05578226998 3752573.5030370336, 250384.0988879848 3752544.5171149494, 250388.4337769564 3752520.426104555, 250391.7976872377 3752515.157061397, 250397.7487809166 3752505.844924032, 250397.35969514857 3752485.8385668057, 250397.1886925324 3752477.045772776, 250396.8151726773 3752457.83966973, 250400.39726878953 3752456.9994686134, 250400.85046106955 3752452.7176821143, 250411.98823257737 3752423.2207044307, 250419.31297723204 3752386.933109587, 250423.53825107912 3752373.331533152, 250428.08107316957 3752361.204811851, 250447.60575341296 3752328.3925454966, 250464.76502654553 3752292.354010413, 250485.19735268844 3752283.72092904, 250504.06339197926 3752274.758058826, 250524.52392762582 3752258.23895051, 250537.63807398648 3752226.3919581333, 250558.8340450549 3752186.152079384, 250588.01519801025 3752133.3983358243, 250601.12955332364 3752101.5613631983, 250610.0381705745 3752067.35447738, 250616.2810601429 3752039.093527298, 250639.58084884036 3752025.551343108, 250668.26393877814 3752019.7599330167, 250691.70817154297 3752014.070399693, 250712.5371004791 3752008.4317249213, 250736.09131301998 3752007.973688207, 250747.9714775686 3752006.0414849953, 250770.08144779125 3752011.1053461004, 250788.04204600852 3752010.756082971, 250800.01302728525 3752010.5232944028, 250823.48950223555 3751986.120155996, 250837.93145054497 3751958.8906243267, 250855.47647376076 3751937.5949123977, 250867.1564547166 3751922.397403732, 250885.0588848718 3751919.0572041078, 250900.02466745052 3751918.7661847197, 250921.14629225325 3751927.3316843365, 250939.16503869242 3751929.9733716203, 250969.4375029383 3751947.3471520594, 250990.5593166573 3751955.9226494166, 250999.54373206903 3751955.7479401296, 251023.4856710609 3751955.2823696355, 251032.46183497307 3751955.107820839, 251032.17083731294 3751940.143107931, 251022.49636088416 3751904.406344752, 251022.20536666233 3751889.441631076, 251030.89053752253 3751874.302371863, 251033.59435003268 3751859.279423611, 251042.22136333698 3751841.1492245137, 251047.80366461273 3751820.086159226, 251071.2799400531 3751795.673065641, 251091.99443402985 3751783.3019822473, 251115.7616940524 3751773.853605065, 251136.53414865973 3751764.4634637074, 251157.14037816357 3751746.100342766, 251162.88910292386 3751734.0202751965, 251186.54004245374 3751718.590026588, 251204.151468801 3751700.285147009, 251221.81280210533 3751684.9713702532, 251245.5800524082 3751675.5230093785, 251266.47725719272 3751672.124603379, 251284.37140862976 3751668.7845908725, 251302.3319655151 3751668.4353568726, 251329.21051632692 3751664.920648207, 251349.92479901863 3751652.5395886796, 251349.69197885957 3751640.5658346205, 251361.1391357576 3751613.394622558, 251387.55223989103 3751585.9424206335, 251405.03890616825 3751561.6458517765, 251431.33550744242 3751528.2017851104, 251443.01548651696 3751513.004338139, 251463.50540009228 3751488.6593940416, 251490.08471926404 3751470.1801879858, 251510.69094058403 3751451.8171243253, 251522.42907430325 3751439.6106223594, 251554.82333188757 3751412.032161184, 251572.60940797476 3751402.7101444406, 251593.09087723042 3751378.3553823, 251619.50398323766 3751350.903237683, 251634.12060933048 3751332.6566514634, 251648.6706396003 3751311.409291171, 251663.28726706846 3751293.1627100008, 251689.64202983538 3751262.7096480494, 251692.40422179556 3751250.6876885328, 251704.026055746 3751232.4993413286, 251718.70083656418 3751217.2437028536, 251742.23525834084 3751195.821680989, 251750.86229915722 3751177.691566352, 251750.45505647696 3751156.7450361694, 251744.0582254472 3751135.9149558386, 251725.58222240373 3751109.325583554, 251713.37850026725 3751097.5845866553, 251701.46591079695 3751100.818260372, 251677.52404328558 3751101.2837357144, 251659.62166477935 3751104.623856208, 251647.7670270165 3751110.838461855, 251630.45477799725 3751144.1077703675, 251616.1290795222 3751177.3190189186, 251604.62373130128 3751201.499242502, 251581.20540213937 3751228.893144829, 251557.4963193233 3751241.3323778072, 251539.59393325134 3751244.6725116046, 251524.6281930551 3751244.963483878, 251506.55960187534 3751239.3306508786, 251491.5357086187 3751236.630686908, 251473.40051960864 3751227.9970734725, 251473.05142184295 3751210.0414531506, 251478.4591283886 3751179.995633403, 251490.9071903175 3751162.701837703, 251490.91524597153 3751162.691674172, 251505.03110374493 3751150.9493112327, 251525.5865684479 3751140.162496732, 251532.13535749665 3751119.140747411, 251532.8680330288 3751118.195860158, 251540.26435730807 3751094.495796685, 251542.47260843555 3751073.508403414, 251555.09952081766 3751049.706651183, 251565.2555559546 3751033.808362224, 251575.31793752304 3751012.6682759523, 251579.02169919806 3750972.2384118414, 251578.14489619515 3750978.9300652803, 251577.84132537752 3750963.3151846393, 251575.1666901895 3750959.4644890144, 251569.42488998902 3750965.109936839, 251561.56213237328 3750979.252456538, 251561.57988176026 3750978.8918627724, 251561.57202057462 3750978.9120294205, 251546.32980899114 3751002.7646219973, 251536.0720607696 3751013.431274724, 251497.0213470069 3751024.65770846, 251471.0637858641 3751035.639601086, 251447.50964943026 3751036.0975313857, 251413.49433691162 3751036.7588439, 251390.6096629306 3751071.2272733296, 251391.77983808742 3751131.4161364655, 251384.43427236643 3751157.727035515, 251366.6786827316 3751186.8721502544, 251361.6515232796 3751197.4371254016, 251343.53139317236 3751208.2566597755, 251328.18747644944 3751226.8776509105, 251304.89596084916 3751240.4195472286, 251281.60444362892 3751253.9614464357, 251258.2539138479 3751264.8926891736, 251248.06493970528 3751274.427248745, 251243.83048835793 3751277.371557848, 251234.0904409126 3751287.4978056448, 251232.5422806213 3751288.9488892737, 251204.22360136046 3751313.0557834907, 251192.80418828758 3751322.554229418, 251175.0087183334 3751325.4519915315, 251165.23999332957 3751326.46249222, 251151.92221847738 3751324.069593293, 251127.80564105717 3751315.552268843, 251103.68906130627 3751307.034942531, 251085.4459786138 3751292.4292797456, 251064.1413003453 3751274.871054054, 251045.83987074328 3751257.2644408173, 251045.3163169218 3751230.3359595295, 251044.9672180516 3751212.380304205, 251047.61292535567 3751194.3664227873, 251059.29294789326 3751179.168966725, 251065.9765016839 3751167.200824018, 251073.84303081536 3751157.9215606083, 251085.24055693528 3751127.769240338, 251087.23779845104 3751076.8251577024, 251088.12515840615 3751061.3371923566, 251051.6712154732 3751142.8819128997, 251008.70120955416 3751202.5581094585, 250975.2465000403 3751247.3391323285, 250936.61336246668 3751277.5006479346, 250893.45277150962 3751327.3738078303, 250854.81157504412 3751357.5455123615, 250766.9655729346 3751378.8671224276, 250718.14196284645 3751389.6232174523, 250669.03243874837 3751385.6746610766, 250604.5457517439 3751347.7012388417, 250589.46275313164 3751328.3808712005, 250530.2661006524 3751309.9181976556, 250460.87897767793 3751272.0500135995, 250386.30514740403 3751219.5624072994, 250336.43317556512 3751176.401330498, 250328.1192820793 3751145.691486125))"
757,정실현무암,현무암질 용암류 II,"POLYGON ((268710.1711606948 3761449.8767131404, 268702.1720911163 3761450.1826952477, 268698.58723986696 3761455.9460491356, 268698.99221220333 3761461.481555195, 268703.66423124145 3761464.9226694936, 268710.00581832335 3761466.800307613, 268720.0252375266 3761467.6857055123, 268725.8397937862 3761463.269750689, 268724.6765015001 3761454.8172268784, 268722.23399377376 3761452.7135091773, 268714.2619893952 3761449.3267006297, 268710.1711606948 3761449.8767131404))"
758,도남동조면현무암,현무암질 용암류 II,"POLYGON ((262844.04136970243 3758919.059110522, 262847.92574917944 3758918.0728715225, 262853.0090625702 3758917.2033703104, 262860.5116688311 3758906.65058656, 262861.9854774858 3758900.1177221234, 262859.4457135698 3758893.0226208256, 262852.383690356 3758885.095010782, 262846.230791964 3758882.7432702836, 262838.4829455138 3758885.36575573, 262835.49018512934 3758885.9443785306, 262828.06465410546 3758889.861418448, 262827.9907614129 3758896.2369343685, 262830.6675121441 3758905.2806164995, 262836.6418055934 3758914.1399949132, 262844.04136970243 3758919.059110522))"
759,광해악현무암,현무암질 용암류 I,"POLYGON ((242642.1967232925 3747439.478073366, 242643.6509997169 3747437.4383534174, 242641.43781564245 3747431.4269214277, 242636.96482920615 3747428.0512811025, 242631.23013640908 3747426.431415067, 242621.4509239222 3747427.772221972, 242614.4424857444 3747432.8119481164, 242613.87060447733 3747433.9638909986, 242610.974115562 3747439.514172258, 242610.76950695016 3747444.7019356457, 242614.73358008108 3747447.7972498704, 242621.5458541702 3747447.955129665, 242639.27885944853 3747443.927964788, 242642.1967232925 3747439.478073366))"
760,군산응회암,화산성퇴적층 II,"POLYGON ((254577.9848296911 3730150.450002577, 254626.25681871333 3730189.242940541, 254672.503717433 3730186.4969798485, 254694.99922060224 3730200.87176637, 254730.82217686146 3730233.5212122775, 254766.24267469617 3730245.7946858895, 254784.2879188173 3730251.9699705, 254790.99107017784 3730255.893019622, 254806.73136918218 3730268.3470993806, 254817.04556345692 3730282.737389882, 254830.04704609004 3730295.254460547, 254836.55603741112 3730301.5128357047, 254843.23276780397 3730305.7766228835, 254844.86223055221 3730306.8158195443, 254845.8179507167 3730307.1575721204, 254845.82639426936 3730307.1674155085, 254856.7975184568 3730311.147983963, 254865.01565671698 3730311.899601745, 254873.25965556086 3730313.5613328586, 254883.30104912867 3730314.2776760086, 254892.48796548453 3730317.75239832, 254898.88284665963 3730318.539290244, 254906.6888981838 3730317.187457513, 254910.6946621126 3730316.4895400214, 254928.8741920112 3730313.395973783, 254941.61111944634 3730312.23893943, 254947.94380580273 3730309.384580953, 254966.96039204145 3730302.632367978, 254975.51682252868 3730294.4214088325, 254979.37430738276 3730271.981716067, 254972.0411893468 3730275.5959269376, 254958.05808498184 3730282.3007892147, 254948.71646201014 3730285.333441081, 254936.97763648763 3730289.022882739, 254926.41467238183 3730291.2085777638, 254912.0246424155 3730292.2374854423, 254889.3420518962 3730293.787071153, 254881.03188118382 3730293.397476114, 254872.42316918462 3730289.5213031378, 254865.62841552397 3730288.5420116372, 254863.1903072425 3730286.657879646, 254857.71435444744 3730283.0313062156, 254852.29482653982 3730277.202157025, 254844.77815936494 3730266.2100727702, 254835.47459765951 3730255.8529630424, 254828.42708404455 3730248.634350746, 254821.7844857933 3730246.561378694, 254810.4051170295 3730242.808852964, 254802.93497869218 3730239.340939297, 254800.29499896118 3730237.260576794, 254792.3437805123 3730229.8292911416, 254786.45363433333 3730225.270094006, 254772.96682927222 3730221.3682099455, 254752.06698405076 3730221.6424621674, 254736.45327889046 3730221.704371559, 254730.92883279116 3730220.69049448, 254726.49498976246 3730218.884998132, 254721.522867221 3730215.278693605, 254717.09107017735 3730208.459775082, 254713.2604359281 3730201.9994757185, 254709.5462190745 3730196.437531517, 254706.73195868122 3730190.467912877, 254704.02482666983 3730184.916505117, 254702.94084314513 3730180.5044851787, 254700.0394587289 3730175.5772539047, 254697.67915453884 3730174.3020258807, 254695.97820117322 3730172.553731201, 254693.83586077936 3730170.17354356, 254688.4732264987 3730167.2852717857, 254683.23022781138 3730165.0351175424, 254676.23775318038 3730165.78080798, 254670.37981093762 3730168.005562464, 254666.32734291465 3730170.555630911, 254662.54091294884 3730171.4994719904, 254657.33514069227 3730171.600184567, 254651.80462239764 3730169.8459234997, 254647.10210206654 3730169.9368999633, 254642.76694245057 3730168.5397696663, 254637.2509377802 3730167.53573423, 254630.12714348224 3730166.612837315, 254618.90017789858 3730165.6192201893, 254607.74860281523 3730163.4033201705, 254599.61803817813 3730162.0596029568, 254592.83772947153 3730157.9879388395, 254585.95655626513 3730154.2484488063, 254577.9848296911 3730150.450002577))"
761,사구층,비화산성퇴적층,"POLYGON ((308811.21062457527 3749877.4514901503, 308811.13884501776 3749875.0318450592, 308811.00127599726 3749872.6234828955, 308810.8063598534 3749870.236243878, 308810.545848606 3749867.870288307, 308810.2368212982 3749865.5552971335, 308809.8708355911 3749863.2814301467, 308809.44003221963 3749861.0688486793, 308808.9689607659 3749858.907071311, 308808.4336547289 3749856.836581022, 308807.8584693272 3749854.836895876, 308807.23535094317 3749852.9181766897, 308806.56488264713 3749851.110425018, 308805.84667572344 3749849.3936398285, 308805.097809209 3749847.797502079, 308804.3098407622 3749846.3121715495, 308803.4829647399 3749844.9476487623, 308802.633871465 3749843.713613639, 308801.7541185899 3749842.6002259585, 308800.8525371783 3749841.6373269875, 308799.9287385063 3749840.804915684, 308798.99135927355 3749840.1228327877, 308798.03195714054 3749839.581238087, 308797.0754704095 3749839.1896512015, 308796.1052087542 3749838.9383922103, 308795.13805685873 3749838.8471415555, 308794.1655723841 3749838.9060590286, 308793.20425128995 3749839.114824022, 308792.2538992218 3749839.463436018, 308791.3149048993 3749839.9718960645, 308790.3951275853 3749840.6200428144, 308789.4947616382 3749841.4178767973, 308788.6134183437 3749842.34539697, 308787.7679823907 3749843.4222837742, 308786.94156908983 3749844.628856768, 308786.1587280332 3749845.9546345337, 308785.4114056049 3749847.4097778937, 308784.6994074425 3749848.9842863227, 308784.0307871741 3749850.6679989994, 308783.4055448009 3749852.460915931, 308782.8315395834 3749854.3428757614, 308782.3089658932 3749856.3238790245, 308781.82918702083 3749858.3840849684, 308781.4086989367 3749860.523172989, 308781.0471129238 3749862.7211420494, 308780.7361809967 3749864.97815244, 308780.48415114265 3749867.2940438637, 308780.2904402777 3749869.6388147534, 308780.155242768 3749872.0224656244, 308780.0864178685 3749874.424835134, 308780.06746961625 3749876.8462438853, 308780.1143108923 3749879.2563696983, 308780.2273304226 3749881.6752136257, 308780.3894491467 3749884.0730946916, 308780.6171630382 3749886.449692303, 308780.90183538233 3749888.7851657025, 308781.24366054405 3749891.089515419, 308781.64205542963 3749893.3327398845, 308782.0887720566 3749895.514999397, 308782.59205840994 3749897.6361336573, 308783.15152575204 3749899.6761416113, 308783.75067812204 3749901.635343875, 308784.3973747703 3749903.493579096, 308785.09181005746 3749905.260847793, 308785.8253472703 3749906.917309227, 308786.5979864107 3749908.462963399, 308787.40128512366 3749909.88797009, 308788.23504904716 3749911.1823287797, 308789.10772052535 3749912.355879683, 308789.9943612379 3749913.3991031945, 308790.9110784278 3749914.2916776612, 308791.8417648501 3749915.053924739, 308792.7860317817 3749915.665843381, 308793.7440735795 3749916.137434111, 308794.70725353435 3749916.4488561954, 308795.6759603742 3749916.6201106766, 308796.64999973227 3749916.6411970323, 308797.6128756472 3749916.51243587, 308798.5726417337 3749916.2236663764, 308799.51319076103 3749915.7952101915, 308800.45082432486 3749915.2167461948, 308801.36099284893 3749914.498755813, 308802.2517499551 3749913.63107823, 308803.11523638316 3749912.633874788, 308803.9510634119 3749911.487144451, 308804.75156615145 3749910.2210490783, 308805.5247982247 3749908.8254278526, 308806.2544580364 3749907.310601898, 308806.9407399475 3749905.686571737, 308807.59169758065 3749903.943176544, 308808.1914180675 3749902.1107384935, 308808.73951268377 3749900.1692565335, 308809.23656452005 3749898.148732228, 308809.6910159247 3749896.0590058006, 308810.0777342281 3749893.8805571124, 308810.4222408307 3749891.652907335, 308810.69959742785 3749889.366536854, 308810.91844072426 3749887.0412864094, 308811.08682434366 3749884.666995178, 308811.1888354111 3749882.273985319, 308811.23272190604 3749879.862096528, 308811.21062457527 3749877.4514901503))"
762,선흘리현무암질안산암,현무암질 용암류 II,"POLYGON ((308437.38488848397 3754878.992161154, 308441.8055160612 3754875.0744902575, 308445.42538528785 3754870.7122019622, 308450.2610614555 3754867.3466972476, 308454.2054900886 3754864.3987072664, 308457.0583843631 3754861.7520773, 308459.0649060631 3754862.2532677604, 308465.9896848111 3754863.208996632, 308469.4398668745 3754855.6386246523, 308467.9155065762 3754849.3855736866, 308464.4056404171 3754843.7113894774, 308458.3642063554 3754841.5079408176, 308451.6492491488 3754841.1583920117, 308446.0702676061 3754842.3674219823, 308440.2206276801 3754844.9323015693, 308435.9819950615 3754848.026076433, 308431.73219557677 3754850.9700039043, 308426.6814431017 3754853.4593132976, 308422.55229406856 3754857.0911914883, 308417.8317439654 3754861.284814873, 308414.4009500359 3754864.7630443177, 308409.79786185164 3754869.904792935, 308409.25342737406 3754877.9688648107, 308414.3672977218 3754883.811925597, 308420.9410495509 3754887.505663752, 308428.02136068244 3754886.2774239, 308433.1510458526 3754882.7561329454, 308437.38488848397 3754878.992161154))"
763,선흘리현무암질안산암,현무암질 용암류 II,"POLYGON ((308167.42989329866 3755801.4621419827, 308173.32282962056 3755806.2095580203, 308179.85378494894 3755807.7031529094, 308188.9280473126 3755805.9058457795, 308194.2006862598 3755804.6427260544, 308199.85957091034 3755802.4516907167, 308204.68219782994 3755798.416125341, 308209.40039902425 3755794.102471229, 308212.5643297754 3755787.0878844853, 308211.95909367653 3755781.4272081926, 308206.0346286685 3755775.059704361, 308198.650215906 3755771.2617139043, 308192.97459263785 3755772.5927016996, 308185.7111188546 3755774.5848653377, 308180.84100103914 3755776.1802977743, 308174.59480353957 3755779.1430922085, 308169.6889647492 3755783.9906281163, 308166.2593493548 3755787.5288791712, 308164.688718127 3755794.162306673, 308165.358359599 3755797.620777472, 308167.42989329866 3755801.4621419827))"
764,선흘리현무암질안산암,현무암질 용암류 II,"POLYGON ((308229.3535290081 3755791.2330662464, 308236.58731415845 3755792.8030215423, 308242.29874845385 3755793.312133094, 308248.4629008329 3755791.221312529, 308253.38372434484 3755787.1438198457, 308258.0206602037 3755783.742142411, 308262.9910232697 3755777.122586532, 308265.2483314349 3755769.735477684, 308261.41107445944 3755762.9271806735, 308253.3905429061 3755761.632648812, 308245.9758605303 3755761.3667760263, 308238.28047779907 3755761.516543723, 308229.81707942206 3755763.7521548327, 308224.9983450349 3755767.9877298335, 308222.23603561474 3755774.8644432137, 308222.7518324634 3755781.017072108, 308225.55753264757 3755786.544883422, 308229.3535290081 3755791.2330662464))"
765,선흘리현무암질안산암,현무암질 용암류 II,"POLYGON ((303088.57647541154 3761802.943320407, 303090.9554889131 3761806.888777533, 303098.359765235 3761807.03460382, 303105.99412178644 3761803.744378976, 303108.12832796737 3761795.12886923, 303103.45491873275 3761786.075776171, 303096.47322244896 3761782.2100183037, 303087.4421308384 3761785.80759211, 303085.0166417276 3761794.7189120343, 303088.57647541154 3761802.943320407))"
766,선흘리현무암질안산암,현무암질 용암류 II,"POLYGON ((293500.1304213884 3766053.9664806533, 293506.94341567496 3766054.663981658, 293510.22669247707 3766053.349302127, 293514.54746230843 3766049.383064985, 293516.6926553515 3766046.409747038, 293518.56841846695 3766040.200062793, 293518.13060003007 3766032.9849882554, 293514.9475910934 3766028.8649918027, 293512.62380969257 3766027.759750227, 293508.5283809906 3766028.0497526466, 293503.64494040667 3766028.9754388575, 293498.3840513894 3766031.279174957, 293496.329699626 3766033.4103000164, 293493.1967733309 3766036.933153215, 293491.8392015189 3766039.2507851287, 293492.2770202161 3766046.4658605154, 293494.6335808433 3766049.2513040677, 293500.1304213884 3766053.9664806533))"
