hour,private_class,sleep_hour,phone_hour,score
8.960912999234932,1,5.384388240736019,5.69071984177294,70.63466279116548
3.1800347497186388,4,8.031006398965307,4.581634764958565,68.7061660257354
1.1005192452767676,1,7.741298451918292,0.8406790545987153,53.67053623749607
2.279351625419417,4,4.922605096781886,5.210807855387477,51.52729678000709
4.271077886262563,2,5.046746616683551,2.924587189497082,54.96633666717469
8.18014765922493,4,5.85236051395691,5.367313361364548,79.47768280560898
8.607305832563434,3,6.422614925955107,4.799131535683891,73.04502049201494
0.06952130531190703,0,7.09127385765148,2.551281026815401,36.01619542018052
5.107473025775658,4,5.8445681978488615,0.1348158499207044,85.13693925648741
4.17411003148779,4,6.31267358066574,1.6120641563096765,77.83826329996278
2.2210781047073027,0,7.7373546906687825,3.2498052879652013,53.07193629335772
1.198653673336828,3,4.183416014452989,3.8008693189568836,43.850434893325584
3.3761517140362796,1,5.262184721720104,1.5473261125992137,59.39369361675775
9.429097039125192,4,7.566747929422762,0.8361364444369448,100.0
3.2320293202075523,0,8.476034188435996,5.0095814207957945,47.83591358280759
5.187906217433661,2,6.5583872105783305,5.906413084221313,67.33798897085707
7.030189588951778,0,6.660567426326578,3.154141093816115,74.63484210255372
3.63629602379294,2,4.53586005669888,1.030075715089821,63.06698352289584
9.717820827209607,3,6.237061834117274,1.6338439591162137,96.33709766113051
9.624472949421111,1,6.663086332275116,0.1103440592848004,95.360868802738
2.5178229582536416,0,5.212352518173648,5.485792839362994,33.22774892457514
4.972485058923855,5,5.346216154746905,0.7065064973408468,81.1016873520144
3.0087830981676964,4,5.886420815523113,3.4590988530855213,60.69895179217021
2.848404943774676,3,4.100355988888632,1.644331324123236,57.007926477638584
0.36886947354532795,0,5.610395827915891,3.3250680150947605,37.44611267297661
6.095643339798968,4,5.057240034982723,3.908522330111185,81.59175868214757
5.026790232288615,0,5.637486760889573,4.97845082224321,57.519238709864965
0.5147875124998935,2,4.598810659096256,1.2385276305636193,47.16157179973271
2.7864646423661146,0,8.452636403699476,0.06597497195088287,66.54996490200863
9.082658859666537,5,6.967962267770243,0.8213137804128436,100.0
2.395618906669724,0,7.395511595722448,5.400111851088631,49.14952982006157
1.448948720912231,0,7.9458561930366916,5.243340465375091,42.96914980680887
4.89452760277563,5,6.492210994645286,3.58447861302185,73.38550897449744
9.856504541106007,3,4.434601440437119,3.60310116260192,90.52768331502025
2.4205527151150044,0,6.685532709092739,3.990220047277533,49.6648780455129
6.721355474058786,5,6.934205590104396,1.0522276717406975,95.7490462127103
7.616196153287175,4,7.72719737092165,5.486471675549758,84.70584394682416
2.3763754399239967,2,6.158297731148397,2.5126231493524385,61.57315098504529
7.282163486118596,2,4.637901513977819,2.2988311694969847,74.8678705946555
3.677831327192532,0,5.418879528993623,3.1135062316970252,58.93975884413928
6.3230583059357945,3,5.815411481993175,0.2817958006503303,84.68595551764611
6.335297107608947,3,7.229586206658006,0.9977002125364764,93.0754922929552
5.357746840747585,4,6.85389152334456,4.428201698558222,70.46192780173196
0.902897700544083,0,5.780483629489231,0.4967920075507588,56.17684450294571
8.35302495589238,2,8.932576243964899,3.6189126567983294,87.51245248426076
3.2078006497173583,3,7.028874096784436,1.4720946580879257,66.365314060193
1.8651851039985423,0,5.186133958679973,2.3357736842518593,45.2898912332309
0.40775141554763916,3,4.508912363102018,1.7321624206241992,49.321262085643376
5.908929431882418,5,4.7642956959216605,2.134036298789695,82.84013598431072
6.775643618422825,3,5.229788641922541,4.314275431105473,75.56134431179447
0.16587828927856152,2,4.803406866297778,1.7827302937390501,44.46682119612542
5.12093058299281,1,4.932835120256529,3.398427841781383,61.4968415379489
2.2649577519793795,4,5.425475843469235,2.856302413194598,69.41469624834826
6.451727904094499,4,4.866867976473774,3.982026992175889,82.32700862368316
1.7436642900499144,2,8.483827123132127,5.6209784359485475,52.22069860952906
6.90937738102466,3,4.401168728308211,4.395432583261502,72.33933835076799
3.867353463005374,0,6.622556947851273,1.2896422715445406,62.517331425775055
9.367299887367345,3,6.051984134948308,0.18709881036770803,100.0
1.3752094414599325,2,8.911893084543031,1.5735842657989505,56.915022450625074
3.410663510502585,4,4.560194510840262,3.5704675842015288,61.24155943348449
1.1347352124058907,3,5.989277995228708,0.3085548809055021,54.14657448423816
9.246936182785628,4,8.847352166376844,2.978197483207418,100.0
8.77339353380981,0,8.327535629469901,3.581057093501335,83.69716605809117
2.579416277151556,4,8.085360354746399,2.0054633449017647,68.03005074175236
6.59984046034179,4,5.2895141352246995,4.625473222474931,81.42293237221777
8.172222002012159,1,4.854437936950329,0.6395895188026308,77.98996157829865
5.5520081159946235,1,7.343216099622155,0.45082669041485257,70.75065446721923
5.296505783560065,5,8.646879945637929,4.3691325372216205,80.79227208731551
2.418522909004517,1,6.783814465069649,2.9729478972371908,58.51512111884411
0.9310276780589921,4,6.858063447349499,4.1304143785664165,60.87630195180997
8.972157579533267,2,5.399895468301421,2.6089640316224774,83.43386370448385
9.004180571633304,4,7.847464665959684,1.4784121994346409,100.0
6.33101457273268,2,4.935218742787617,4.914613906045198,65.8450502479429
3.390297910487007,2,5.618396182021218,4.796495273813876,53.77243699479184
3.492095746126609,1,6.127182193082084,4.16817882512656,58.032534283326235
7.259556788702394,3,6.538051893422275,1.6328708233797762,88.38136254419562
8.971102599525771,0,5.212048662075401,3.5413840012145226,69.57261519067912
8.870864242651173,1,4.574184123696018,2.165843381640161,87.10905726963344
7.798755458576238,1,7.053100212208163,0.5494924399598049,91.38238657271177
6.420316461542877,3,5.443152766201279,5.503881452773457,66.46461073554171
0.8413996499504883,0,6.906191107113061,0.8209117855137684,51.8833417733144
1.6162871409461377,4,4.771813576371011,5.701424122924815,50.62905248794112
8.985541885270793,5,6.405700509274087,2.676034637747734,97.79613757986873
6.0642905965958995,5,6.662947162757929,1.1107975730317179,86.30374819032691
0.09197051616629648,4,4.259117684112135,3.251405684270149,44.941673303263975
1.014715428660321,1,5.6830213909696035,5.23767501525845,39.36455588422121
6.635017691080558,0,4.672073384694871,4.393349318457367,66.59126436460909
0.05061583846218687,1,4.3168748523638385,4.839366887168699,35.685694312112894
1.6080805141749865,2,8.949801161949726,3.952700200264304,53.985946748602416
5.487337893665861,1,5.611769224873615,4.153659387107115,65.57310752993706
6.918951976926932,1,8.049372229273175,5.0951739093919155,59.77337092589989
6.519612595026006,4,5.273203273818819,1.4980080531551156,88.08530347790875
2.242693094605598,4,7.407513611119646,2.936549781858843,57.52595164364733
7.121792213475358,4,7.801139299448433,1.3272566509176134,90.28426117135412
2.3724908749680007,5,6.978193703039222,5.926008047979882,54.5610942305862
3.2539969815926773,2,6.357880942750792,5.66435603811968,47.71982549304992
7.464914051180242,4,6.059204570736343,0.2365608682110354,97.49145909030693
6.496328990472147,0,5.744341332714976,4.233451035094131,61.99769541904349
8.49223410494178,5,8.64764572123913,5.5514899044939945,92.35218870905595
6.576128923003433,3,8.153097038938647,1.0834520707640012,87.2774261177368
5.683086033354716,0,8.825134553332564,3.407671383315777,70.59083969236966
0.9367476782809248,0,4.6214861174277235,5.492929785528251,33.38542095188153
3.6771580305943354,4,7.654337376018221,0.20367587151479305,73.95362455271525
2.6520236768172545,3,8.69170228410519,4.1845216034810395,66.18591790192967
2.4398964337908358,3,4.9061653308283,1.7840940442353046,58.42137495721126
9.730105547524456,5,4.3324813368338875,5.546377172259183,81.69425396056312
3.930977246667604,3,7.705603246450295,5.826349470992207,59.674364940262976
8.920465551771134,2,6.8723655658995595,5.665598934680603,85.42618826020077
6.311386259972629,4,8.20914388379136,2.8452852999447824,88.05361406606814
7.948113035416484,3,4.698861883131448,5.172255905935881,73.88730735138516
5.026370931051921,5,7.976336559299451,5.067296391210422,73.98588159566965
5.769038846263591,2,5.008136600238723,1.9146028394595338,70.7295198533074
4.925176938188639,1,4.818279714328522,4.973492844904064,64.3810676190179
1.952429877980445,1,4.8213289896549645,0.22204580829295573,57.53460597592787
7.224521152615053,2,8.07287360115691,3.5776192708923182,81.75892501934734
2.807723624408558,5,7.325986103481,1.3800530237262183,78.54371386649446
0.2431596643145384,2,6.615327123845597,0.7234013146636729,54.65450569215439
6.454722959071678,4,5.794152420617513,0.46171920977525494,86.10557578640406
1.7711067940704894,4,8.386002704065541,4.177732655268839,60.05893515035562
9.404585843529143,1,5.962225537113177,2.0392497826083966,86.44878294114774
9.539285770025874,3,8.082997197357885,4.3486006291725685,91.36780965210964
9.148643902204485,5,6.195674542851092,0.3921380447936542,100.0
3.7015870025544437,1,5.884722147124538,1.891742026983662,61.53749167341902
0.15456616528867428,3,6.3133989283480325,3.2369477542520233,51.78945219745175
9.283185625877254,3,5.50688937082071,4.744338989033781,83.78109856836015
4.281841483173143,4,7.738046900881256,1.9125150175924195,77.50387918804725
9.666548190436696,0,6.513601950462396,3.7553482586220546,73.01889289561974
9.636199770892528,0,5.161063475734086,5.315866489417123,77.46591044892654
8.530094554673601,2,8.497872866372841,3.6951791290938276,87.82062357090614
2.944488920695857,4,5.919456106866058,1.3977568485218026,72.96743362044104
3.8509772860192526,3,6.717764305569943,0.14640468933922812,63.36997175530193
8.511366715168569,5,8.532360554822734,5.220593243405579,100.0
3.1692200515627764,0,7.1211899795699605,0.12761646510232283,62.58818557626522
1.6949274668609249,3,4.5844902035418205,5.248210036105196,51.13389717381332
5.568012624583502,0,8.699160618067376,3.173622804163272,64.40861048660122
9.36154774160781,0,7.138540265357089,5.634406191077377,78.07880365318296
6.96029796674973,0,5.674528073285431,4.792699414641993,60.03717638325245
5.700611700893649,5,4.696360363316936,5.987604663200025,66.785104480912
0.9717649377076854,4,7.97012594635148,2.104270892710261,69.87736102826597
6.150072266991698,5,7.100363779642567,4.603129733586761,79.22455990365147
9.900538501042632,1,6.667305459881607,2.411585481655453,90.20432631853869
1.4008401523652403,3,8.469462915254788,2.879253721823453,63.26106701780251
5.183296523637368,4,7.9429860561226535,3.7650327793102205,78.45144223843526
8.773730719279554,4,4.758374398663756,5.242062685118032,82.72243713632932
7.407686177542044,4,5.558610338977742,5.904500815195771,77.17905020421142
6.97015740995268,4,5.242445699072329,4.609640483187109,86.35726873096091
7.024840839871093,5,7.719731462863384,2.5066006930040023,90.80228957660114
3.5949115121975517,4,4.167662173678897,2.5281420136624213,66.03802470085188
2.9359184426449336,2,6.8494484243565825,4.425493809533349,60.12176475795244
8.093611554785136,3,7.812293428703453,1.432662874609814,97.05648653686448
8.101133946791808,4,8.383828183808747,0.662844678788368,100.0
8.670723185801037,3,5.710408743579537,2.1277329458446594,91.63634046301543
9.132405525564714,2,8.106286523360065,1.7234339499244904,89.31076320105083
5.113423988609378,2,4.553158684776037,1.7778487227359405,75.07247502383802
5.015162946871996,3,8.23226145867259,1.4016465062994596,75.12276438855592
7.9829517896677515,0,4.637443311659912,0.2525591378181713,80.70154595188995
6.4996393077776515,1,5.986436452801836,0.10724360840048286,76.10386428700433
7.019668772577034,0,7.986476828897768,5.926334338416189,65.71117360045488
7.95792669436101,0,4.749587136743869,2.566638802415174,74.43830539256372
8.900053418175663,5,5.146256976163207,2.3059598829580903,96.17149552363533
3.379951568515358,0,7.611262841965331,4.077883696158419,55.701916409947344
3.75582952639944,4,7.600182682730372,1.309523327190385,82.68977799435973
0.93981939840869,5,7.205738164426487,5.699767103701352,55.495452937384215
5.78280140996174,5,7.4697422223355,4.718070086493312,77.77486800615497
0.35942273796742086,2,6.713622216737981,0.5364660138735571,58.79889058863682
4.655980181324601,0,5.258995294534763,2.50548465470957,64.212426327542
5.426446347075766,2,5.728479967519597,5.274709845372988,57.596349669287804
2.865412521282844,3,4.9079885840071285,5.668392133748462,53.82843581869079
5.9083326056901075,1,8.542252806668142,2.8044090674992184,76.82434791918756
0.3050024993904943,5,6.916958973830602,3.680468335264246,54.710863842738576
0.37348188749214417,3,6.0042570838181994,1.0022036765524514,60.985839620250665
8.226005606596583,3,6.310029018220663,5.947011756821859,76.98522799889466
3.601906414112629,4,8.736416698059077,1.3900302083006604,78.0916334902693
1.2706051265188478,1,4.766757015580401,5.656390644810754,36.92105599789003
5.222432600548044,3,6.9311491600839865,3.8978798939542108,71.11149750988827
7.699935530986108,3,6.52944339442233,3.6464207692731545,77.71351817673651
2.1582102749684315,1,7.05727117717324,3.0761310660990517,47.6531180762499
6.228904758190002,1,4.090550919104203,1.3840188703065521,76.91394066610496
0.85347464993768,3,8.360619544720757,1.0591681920330496,58.80835868319522
