Sensor_1,Sensor_2,Sensor_3,Sensor_4,RUL
0.0593869979937394,0.074027587719118,0.0843687102994304,0.0445135106710007,0.9984999499983332
0.0594152562730133,0.0740537716256617,0.0843200170276628,0.044530956624567,0.9984666155538516
0.059470820277419,0.0740693143150827,0.08433897661029,0.0445615145789633,0.9984332811093704
0.0591003608304185,0.0740313902280612,0.0842882933951724,0.044534532365327,0.9983999466648888
0.0594034697664935,0.0740551755188848,0.084306495977658,0.0445017239960692,0.9983666122204072
0.0593158158900312,0.074073103134815,0.0842926875240591,0.0444878314867538,0.9983332777759258
0.0592052749354922,0.0740700939526657,0.0842824296841117,0.0444955198264373,0.9982999433314445
0.0594100109728524,0.0740713145779744,0.0842472068382446,0.0445096370302715,0.998266608886963
0.0594789061373695,0.0740965480539912,0.0842374354626167,0.0444970773329065,0.9982332744424814
0.05949539508358,0.0740887115627716,0.084206905542297,0.0445235164327147,0.998199939998
0.0596198546852,0.0741065861229303,0.0842279229749247,0.0444875961354612,0.9981666055535184
0.0595633981936741,0.0741011910075903,0.0842399553754964,0.0444927268015073,0.9981332711090368
0.0595961358626227,0.0741252114376601,0.0841779705787626,0.0444782753329317,0.9980999366645554
0.0598502887733651,0.0741083930829488,0.0841699230490507,0.0445049431651329,0.998066602220074
0.0596641191627845,0.0741288377674549,0.0841745137247905,0.0444950332216946,0.9980332677755924
0.059566075110731,0.0741313208308947,0.0841679036357594,0.0444707421654603,0.997999933331111
0.0595792608858699,0.0741449693675958,0.0841126338251533,0.0444632895956863,0.9979665988866296
0.0597583561998587,0.074167198311191,0.0841269186390204,0.0445009246755349,0.997933264442148
0.0597872111781275,0.074153957608262,0.0841244130718766,0.0444986902667553,0.9978999299976666
0.0599320215802235,0.0741656323944191,0.084082512669044,0.0444991895260508,0.9978665955531852
0.0599690715558916,0.0741571605438666,0.08407107172428,0.0444566204450421,0.9978332611087036
0.0598577581104921,0.0741677345043628,0.0840614699548087,0.0444923821704074,0.997799926664222
0.059680623428024,0.0741528972899111,0.0840447996098147,0.0444636415977756,0.9977665922197406
0.0600115703827451,0.0741724666342341,0.0840615878187312,0.0444644156996243,0.9977332577752592
0.0599680149172292,0.074203050153816,0.0840157476726975,0.0444572443027929,0.9976999233307776
0.0600053381717272,0.0741739400785656,0.0840017107689565,0.0444609102852079,0.9976665888862962
0.0600020035499211,0.0742012539638951,0.0840026444307273,0.0444331056396306,0.9976332544418148
0.0602927239384423,0.0741940561374919,0.0839784189632427,0.0444353281846533,0.9975999199973332
0.0599790588789238,0.0741996044318834,0.0839614067904517,0.0444905085291899,0.9975665855528516
0.0598686692615111,0.0742251859494974,0.0839315045610987,0.0444562935791211,0.9975332511083704
0.0600342629622841,0.0742354880805681,0.0839761951786131,0.0444964674091315,0.9974999166638888
0.060326098358642,0.0742554765962113,0.0839434868662076,0.0444557254694529,0.9974665822194072
0.0602417081709645,0.0742139975742528,0.0839275153975823,0.0444354915105723,0.9974332477749258
0.0604021226340125,0.0742063646803274,0.0839375349919744,0.0444076925325593,0.9973999133304444
0.0602878491056845,0.0742029901440697,0.0839980624527399,0.0444693621801764,0.9973665788859628
0.0602941003003966,0.0741879169897006,0.0839885934451552,0.0445058447305628,0.9973332444414814
0.0604255582431596,0.0741946833089724,0.0839987119790298,0.0445106603472257,0.997299909997
0.0605125246232679,0.0741825401595066,0.0839868866195787,0.0445125876564851,0.9972665755525184
0.0603530959929421,0.0741653259887686,0.0840378279553928,0.0445557109615383,0.9972332411080368
0.0607161412647924,0.0741478298044479,0.0840421834977405,0.0445663851051522,0.9971999066635554
0.0606567466755995,0.0741509175090055,0.0840493584536061,0.0446193424278434,0.997166572219074
0.0604206571940328,0.0741359195563676,0.0840692218346252,0.0446149608776444,0.9971332377745924
0.0604860005056587,0.0741267081203973,0.0840481092469564,0.044657473571529,0.997099903330111
0.060686011995191,0.0740921587801978,0.0841145326161296,0.0446271161893208,0.9970665688856296
0.0606330151577327,0.0741007441855857,0.0841163978402388,0.0446483908069486,0.997033234441148
0.060776081858987,0.074098833666512,0.084128534897163,0.0446682014387521,0.9969998999966666
0.0606029004810174,0.0740768114088638,0.0841288533715603,0.0447070874199259,0.9969665655521852
0.0609017037800009,0.0740665796935628,0.0841393669315035,0.0447104061177152,0.9969332311077036
0.0609456887206956,0.0740491782098243,0.0841677296045236,0.0447156424765385,0.996899896663222
0.0606078273477975,0.0740264515199271,0.0841596984355164,0.0447195572061432,0.9968665622187406
0.0608750621048753,0.0740451747730907,0.0841941166778777,0.0447398899979549,0.9968332277742592
0.0606001608645348,0.0740241089842778,0.0842028735933584,0.0447449970552864,0.9967998933297776
0.0609790324089682,0.0740298229710979,0.0842046919978864,0.0447549334999984,0.9967665588852962
0.0609924781921906,0.0740110431003536,0.0841976461252338,0.0447906348637412,0.9967332244408148
0.060956189000156,0.0740039794388414,0.084279711253,0.0448133218304118,0.9966998899963332
0.060861540549212,0.0739951794359766,0.0842458841668379,0.044847483148932,0.9966665555518516
0.0611433276727037,0.073961972845498,0.0842770448370604,0.0448755981315838,0.9966332211073704
0.0611055841231421,0.0739702170996377,0.0842982449202104,0.0448456034396141,0.9965998866628888
0.0610049677374597,0.0739372828506183,0.0842830496616887,0.0448542925570582,0.9965665522184072
0.0612587432785281,0.0739433543137405,0.0843225140336323,0.0449299991834201,0.9965332177739258
0.0610682502168024,0.0739281141639749,0.0843441074696288,0.0448915391307246,0.9964998833294444
0.0609795172171527,0.0739346380632793,0.0843232735967845,0.044931911108478,0.9964665488849628
0.0611520389788966,0.0739076573280917,0.0843619911564071,0.0449900206625411,0.9964332144404814
0.0612232300633652,0.0739321829403711,0.084365895669496,0.0449888013569446,0.996399879996
0.0612100192033515,0.0738961259886064,0.08438721732928,0.0449727006665891,0.9963665455515184
0.0614464794628516,0.0738846262887471,0.0843778604065828,0.0450419193377273,0.9963332111070368
0.0610643142308783,0.0738753754052359,0.0844469523405156,0.0450248412950707,0.9962998766625554
0.0613219869595281,0.0738598451770744,0.0844404037023385,0.0450406977111427,0.996266542218074
0.0612585743951724,0.0738730307387318,0.0844342158502634,0.0450395288893767,0.9962332077735924
0.061284516823499,0.0738641119862034,0.0844499026461025,0.0450724364101223,0.996199873329111
0.0616334188828911,0.073881846352667,0.0844195899646386,0.0451048468178812,0.9961665388846296
0.0617506389557976,0.0739192720097054,0.0843606118119743,0.0450660349566568,0.996133204440148
0.0613833000903147,0.0739714135188503,0.0843517176599356,0.0450656128778512,0.9960998699956666
0.0613936820636452,0.0740045371948181,0.0843175829407894,0.0451015113497161,0.9960665355511852
0.0611809588282231,0.0740572099394665,0.0842584219072215,0.0450725017599687,0.9960332011067036
0.0613289669991419,0.0740751312527727,0.0842323457313798,0.0450899538178508,0.995999866662222
0.0615071138124651,0.0741472227766007,0.0841924259894981,0.0450970391186751,0.9959665322177406
0.061455181641404,0.0741760441920308,0.0841187462952855,0.0450697375132845,0.9959331977732592
0.0615303397932112,0.0742176108080227,0.0841140344368931,0.0450942837774921,0.9958998633287776
0.0616460634905812,0.0742958866782355,0.0840539750552176,0.0450615917220015,0.9958665288842962
0.0612945016604421,0.0743343122393716,0.0840166307139678,0.0450931614187249,0.9958331944398148
0.0611973896013605,0.0743662840606546,0.0839494043930786,0.0451206718504402,0.9957998599953332
0.061303726579378,0.0744231329775865,0.0839572629028475,0.0451012281571812,0.9957665255508515
0.0614133188833656,0.0744599703069409,0.0839050869095534,0.0450670431268717,0.9957331911063704
0.0612804656680792,0.0744972572998633,0.0838471540363243,0.0451219500370501,0.9956998566618888
0.0614860828066474,0.0745725481721434,0.0838174606309176,0.0450732330972284,0.9956665222174071
0.061424339820736,0.0746116871973768,0.0837588093993165,0.0451490641928143,0.9956331877729258
0.0614053981956459,0.0746590317097033,0.0837364920983207,0.0451031845341534,0.9955998533284444
0.0614856849327808,0.0746972182075325,0.0836654682768257,0.0450802379371038,0.9955665188839627
0.0613497843490443,0.0747499340624465,0.0836233200298459,0.0450706540537993,0.9955331844394814
0.0612997183776023,0.0747990854471281,0.0835609628543622,0.0450586964423405,0.995499849995
0.0614951822367425,0.0748224821124536,0.0835376846516901,0.0450812768075736,0.9954665155505183
0.0614070768158409,0.0749178722498311,0.0835033890847158,0.0450856093257042,0.9954331811060368
0.0613459523863666,0.0749472160214908,0.0834482192804645,0.0451407510030839,0.9953998466615552
0.0609891031040952,0.0749777476672985,0.083438173294953,0.0451104395068038,0.995366512217074
0.0614838292037985,0.0749896376963255,0.0833557951450166,0.045148152172108,0.9953331777725924
0.0614583948694381,0.0750910273099959,0.083328292816149,0.0451099684899042,0.995299843328111
0.0613598400737465,0.0750911927626464,0.0832683283415744,0.0451013249083348,0.9952665088836294
0.0613657060054801,0.0751525379463421,0.0832679860765592,0.0451170675607607,0.995233174439148
0.0612946987963543,0.0751961427628968,0.0832260175122848,0.0451124969485328,0.9951998399946664
0.0613838102432038,0.0752579479768023,0.0832016391960791,0.0451212157882379,0.995166505550185
0.0612465592771614,0.0753008831226033,0.0831396037978614,0.0451053043752394,0.9951331711057037
0.0615284486315456,0.07532803658018,0.0830722382532206,0.0451230398569855,0.995099836661222
0.0614191763084828,0.0754092326563457,0.0830418093959981,0.0450986383425789,0.9950665022167404
0.0614741340902227,0.0754331058333408,0.0830322221317964,0.0451381863055593,0.995033167772259
0.0614049663146436,0.0754809519847603,0.0829695790260652,0.0451164973130494,0.9949998333277776
0.0614852332630089,0.0755421256442113,0.0829134046021383,0.0451339146219752,0.994966498883296
0.0614021241324762,0.0755633248071809,0.0828375982172228,0.0451069872784626,0.9949331644388146
0.0614482145037442,0.0755869702515834,0.0828662387439042,0.045093691465881,0.9948998299943332
0.0614968336045595,0.0755302371792932,0.0828804994549963,0.0451130655727187,0.9948664955498516
0.0611907594926868,0.0754917029299272,0.0829844437480411,0.0450852315037272,0.9948331611053702
0.0616252110704252,0.0753901208104256,0.0830140429952729,0.0450496723024213,0.9947998266608888
0.061369842385538,0.0753241163076786,0.0830789482607326,0.0450153503457413,0.9947664922164072
0.0614320058967976,0.0752773000163319,0.0831175849953694,0.0449708143050003,0.9947331577719256
0.0613096094818693,0.075204343780878,0.0831824669197052,0.0449551795947032,0.9946998233274442
0.0616120738415137,0.0751727561591069,0.0831997126019446,0.0449389764916564,0.9946664888829628
0.0612431616104506,0.0751182963371636,0.0833091648423894,0.0449156781232263,0.9946331544384812
0.0615724679432489,0.0750372194845474,0.0833262245241114,0.0448986048860056,0.9945998199939998
0.0615790880697922,0.0749620920097295,0.0833749061769205,0.0448711699771808,0.9945664855495184
0.0612789209143617,0.0749198593730786,0.0834881129500308,0.0448457067225359,0.9945331511050368
0.0614525387759327,0.0748612978402142,0.0835080074660326,0.0448204968739918,0.9944998166605552
0.0616250202639772,0.0747929804707081,0.0835557368805147,0.0448010101582587,0.994466482216074
0.061509472326159,0.0747466746451914,0.083589886621519,0.0447298040852853,0.9944331477715924
0.0617380255192745,0.0746768031017617,0.0836771568451268,0.0447193770906648,0.9943998133271108
0.0615563197083394,0.0746050286059939,0.0836819717526788,0.0447035359662946,0.9943664788826294
0.061597445840518,0.0745502365795926,0.0837774331888807,0.0446943163455214,0.994333144438148
0.0614495805235256,0.0744902888554688,0.0838153255582038,0.0446685047551847,0.9942998099936664
0.0613495798961047,0.0744268896205376,0.0838877283874179,0.0446192564871457,0.994266475549185
0.0616672825139497,0.0743449886551398,0.0839030254387841,0.0446400786921666,0.9942331411047036
0.0616163370673779,0.074298361821371,0.0839672866552504,0.0445812268434045,0.994199806660222
0.0617976798323753,0.0742277062886984,0.0840066367326714,0.0445398714391291,0.9941664722157404
0.0615123784797901,0.0741750396778046,0.0840957776766412,0.0445128618374075,0.994133137771259
0.061694173571724,0.0741031367706919,0.0841575058002123,0.0445326736423396,0.9940998033267776
0.0614294619118808,0.0740718179346293,0.0841693007986486,0.0444500099623483,0.994066468882296
0.0614186417877085,0.0740037349214814,0.0842154504162708,0.0444793636436819,0.9940331344378146
0.0617235871088467,0.0739628120727422,0.0843038595009147,0.0444246928924575,0.9939997999933332
0.0615501955489135,0.0738821722322221,0.0843566194442569,0.0444246547501784,0.9939664655488516
0.0615082467740551,0.0737993521468344,0.0843619628016452,0.0443978553456647,0.99393313110437
0.0614535325672878,0.0737638846137243,0.0844492885350044,0.0443476303720994,0.9938997966598888
0.0618647657084217,0.0736803981805673,0.0845405863134324,0.0443422915782413,0.9938664622154072
0.0616021225965457,0.0736372964855494,0.0845698589903756,0.0443279670223599,0.9938331277709256
0.0615554371587664,0.0735955068384187,0.0846432926320744,0.0443157396292231,0.9937997933264442
0.0616341744550376,0.0735234668926851,0.0846589121797933,0.0442901577836946,0.9937664588819628
0.0618033741366798,0.0734651756019141,0.084712457624116,0.0442246761470601,0.9937331244374812
0.0615792903002024,0.0733973157380288,0.0847769171552629,0.0442249727104551,0.9936997899929998
0.0615915296105754,0.0733413912763855,0.0848259884530661,0.0441949940310998,0.9936664555485184
0.0617967890901471,0.0732535306935052,0.0848433892140171,0.0441733700688342,0.9936331211040368
0.0617340700344775,0.0733286962626241,0.0847975906815563,0.0441561272419534,0.9935997866595552
0.0613483236498734,0.0733608363000528,0.0847655312703606,0.0441926593082965,0.9935664522150738
0.0616168268684273,0.0733800219744331,0.0847007178638609,0.0441877517151888,0.9935331177705924
0.0618434853180987,0.0734067981666309,0.0846240941145059,0.0442330253995703,0.9934997833261108
0.0614690630525689,0.0734433090754989,0.0845603221475988,0.0442282786408856,0.9934664488816294
0.0616735739627189,0.0734853788528589,0.0845183200417811,0.0442399669666692,0.993433114437148
0.061596126988001,0.073541350329308,0.084445623642972,0.0442604954289316,0.9933997799926664
0.0616882956635259,0.0735572419982192,0.0843827372278197,0.044254911076152,0.993366445548185
0.0616805412101258,0.0736295221682507,0.0843477549786993,0.0443215224850039,0.9933331111037036
0.0617219586570702,0.0736179130457906,0.0842810325255826,0.0442911811436248,0.993299776659222
0.0616439031358742,0.0736870295731453,0.0842443996142245,0.0443063266927483,0.9932664422147404
0.0620814242909676,0.0736937926506524,0.0841774277259534,0.0443263214733218,0.993233107770259
0.0615839137477493,0.0737122374578931,0.0841095183754764,0.0443482583025964,0.9931997733257776
0.0616671354421475,0.0737648548976309,0.0840575733170985,0.0443765089903995,0.993166438881296
0.0619200901122306,0.0737889419446948,0.0839977068900898,0.0443720961361222,0.9931331044368146
0.0615321494673258,0.0738335352755705,0.0839444252806596,0.0443706582858737,0.9930997699923332
0.0615888509406287,0.0738739479442326,0.0838886180903356,0.0443997249813247,0.9930664355478516
0.0618191311996649,0.0739306123302466,0.083798210577174,0.0444170141031607,0.99303310110337
0.0616232188428991,0.0739342961743483,0.0837301349181037,0.0444456956835834,0.9929997666588888
0.0617390531517128,0.0739792209245977,0.0836659026710863,0.0444452335700039,0.9929664322144072
0.0617936960718735,0.0739912588380522,0.0836101715684787,0.0444475483675537,0.9929330977699256
0.0616651300713434,0.0740361885694643,0.0835652415100573,0.0444610963481139,0.9928997633254442
0.061729008992408,0.0740637102270259,0.083489915434747,0.0444833610674839,0.9928664288809628
0.0620657119263357,0.0741104951813611,0.0834454940997406,0.0444719588675989,0.9928330944364812
0.0616029231704636,0.0741477149726611,0.0833629972104608,0.0444954012764849,0.9927997599919998
0.0617301230790589,0.0741840503092058,0.0833235136392464,0.0445247080513509,0.9927664255475184
0.0617704965894932,0.074205043353886,0.0832782452726053,0.0444935188453008,0.9927330911030368
0.0618308995242718,0.0742408550576724,0.083207276934894,0.0445143350010267,0.9926997566585553
0.0620399371978089,0.0742706020730842,0.0831454603417929,0.0445483867505446,0.9926664222140738
0.0616432179939895,0.0743105073827285,0.083109626739806,0.0445692829621874,0.9926330877695924
0.0617911374701165,0.0743823065849597,0.0830365908211348,0.0445841246516366,0.9925997533251107
0.0618392760513379,0.0743860007132613,0.0829807658528196,0.0445706361167653,0.9925664188806294
0.0621550843841361,0.0744111734763908,0.0828996095404658,0.0446079418807293,0.9925330844361478
0.0618500899894024,0.0744651537518916,0.0828997382113782,0.0446002256895708,0.9924997499916663
0.0617666288745458,0.0744927438015323,0.0828279119821238,0.0446573742891066,0.992466415547185
0.0617225576415648,0.0745367260515895,0.0827558170128129,0.0446147172391503,0.9924330811027036
0.0620400105213575,0.0745544878120662,0.0827063404638496,0.0446429966730095,0.992399746658222
0.0618221671865911,0.0745993430262383,0.0826502095200993,0.0446444192810493,0.9923664122137404
0.061862403968188,0.0745966722954214,0.0826225883411787,0.0446184507782311,0.9923330777692588
0.0620269332273152,0.0745616705811116,0.0826092840436147,0.0446038887445558,0.9922997433247774
0.0619696389860546,0.0745598391907795,0.0825722256998865,0.0445811090496217,0.992266408880296
0.0619048497513378,0.0745673281171253,0.0825543223392916,0.0445998088119339,0.9922330744358144
0.0617739754170889,0.0745227161946266,0.0825527321395401,0.0445560182129987,0.992199739991333
0.0619823987884946,0.0744966364348379,0.0825267863555374,0.0445010372958405,0.9921664055468516
0.061762745887314,0.0744980211277209,0.0824840869704828,0.0445037535087483,0.99213307110237
0.0618982302474604,0.0745269805919558,0.0825070272856467,0.0444693963598735,0.9920997366578886
0.0614464467248083,0.074489864694999,0.0824860887409278,0.0444558015521028,0.9920664022134073
0.0617459118177604,0.0744756996137836,0.0824896466502246,0.0444732262479679,0.9920330677689256
0.0615694896666411,0.0744750884716026,0.0824354485245255,0.0444203256312232,0.991999733324444
0.061886981565193,0.0744726642053306,0.0824467031144162,0.0444056301865525,0.9919663988799626
0.0616527774047217,0.0744724330623165,0.0824495346088775,0.0443972963384189,0.9919330644354812
0.0616673750617454,0.0744228142027359,0.0823977387487856,0.0443664786831911,0.9918997299909996
0.0614690838574905,0.0744269755849758,0.0824039643119714,0.0443220942698922,0.9918663955465182
0.0616069166347487,0.0744038879333104,0.0823454242302122,0.0443161509740011,0.9918330611020368
0.0617899126619722,0.0744171534307984,0.0823542724463408,0.0442783770660223,0.9917997266575552
0.0616091304564146,0.0744047304711251,0.0823435812968659,0.044265001352749,0.9917663922130736
0.0616516525451334,0.0743718689022186,0.082310917688402,0.0442602123809259,0.9917330577685924
0.06157188192481,0.0743704305063703,0.0822656328371018,0.0442001682919479,0.9916997233241108
0.0615106201026395,0.0743239999199238,0.0823155047298687,0.0442267160219065,0.9916663888796292
0.0611894583697968,0.0743442407086323,0.0822745135320321,0.0441870774772311,0.9916330544351478
0.0615271597095596,0.074355030507726,0.0822825025918975,0.0441936702073978,0.9915997199906664
0.0615849695921679,0.0743172569348239,0.0822442770654553,0.0441475253306745,0.9915663855461848
0.0618310643910459,0.074310318990949,0.0822546557084781,0.044112076920241,0.9915330511017034
0.0618066570619877,0.074301185840125,0.0822157888995196,0.0440784946972061,0.991499716657222
0.0615877757029205,0.0742905172560207,0.0821815118058202,0.0440928110996733,0.9914663822127404
0.061279085335595,0.0742882039488343,0.0821825738879384,0.0440522862127494,0.9914330477682588
0.0613417435911435,0.0742790460205434,0.0821929299648992,0.0440613501505857,0.9913997133237774
0.0612083919762906,0.0742323486787356,0.082162752627728,0.0440346445419559,0.991366378879296
0.0616438033111008,0.0742650639253059,0.0821268129228411,0.04403454918411,0.9913330444348144
0.0613820041722143,0.0742318033661839,0.0820857575244575,0.0439361019562174,0.991299709990333
0.0611289685407237,0.0742235320847523,0.0820784556182734,0.0439571954701449,0.9912663755458516
0.0612598642619282,0.0742223989939924,0.0820926791404624,0.0439000994920627,0.99123304110137
0.0612799410420369,0.0741916062287555,0.0820946587433213,0.043889946394961,0.9911997066568886
0.0610954789989661,0.0741905966097772,0.0820395328745814,0.0439229487387903,0.9911663722124072
0.0614291229366746,0.0742020073348343,0.0820478890273583,0.04388358332533,0.9911330377679256
0.0612355400269202,0.0741592198786029,0.0820416317990628,0.0438417699835853,0.991099703323444
0.0610737941259721,0.0742133458318286,0.0820634610010769,0.0438693248818188,0.9910663688789626
0.0612466227938987,0.0742566953700998,0.0821021616397717,0.0438265344665634,0.9910330344344812
0.0614975147861328,0.0742903663830806,0.0822060604572482,0.0438581984811927,0.9909996999899996
0.0615974913981977,0.0743534964923824,0.0822540534979531,0.0438815194833484,0.9909663655455182
0.0613292594162148,0.0743543731739319,0.0823163480975572,0.0439313466331279,0.9909330311010368
0.0614490916628961,0.0744028684700855,0.0823799872269222,0.043917488634725,0.9908996966565552
0.0615289215027633,0.0744630059787566,0.0824263744256954,0.043920873875046,0.9908663622120736
0.0613562911211999,0.0745109680857611,0.0825029223691189,0.0439364539742777,0.9908330277675924
0.0613862706403322,0.0745264446014762,0.0825599694941085,0.0439392997773039,0.9907996933231108
0.0616552029423324,0.0745868219519424,0.0826302615921846,0.0439429362686588,0.9907663588786292
0.0615285672460083,0.0746210886083005,0.0826743380810966,0.0439644950151162,0.9907330244341478
0.061415596282608,0.0747107244257271,0.0827574543832982,0.0439951365321655,0.9906996899896664
0.061728523204107,0.0747176244051924,0.0828039981885691,0.0440050717438395,0.9906663555451848
0.061647543884185,0.0747555502085956,0.0828756191437656,0.0440119982667348,0.9906330211007034
0.0616354965996599,0.0748081477992081,0.0829245314184615,0.0440143336060204,0.990599686656222
0.0615037943108199,0.0748514763066723,0.0829872888073234,0.0440083897641036,0.9905663522117404
0.061757606915631,0.074900493203235,0.0830329104915934,0.0440552785720185,0.9905330177672588
0.0618965292636346,0.0749178620727932,0.0831361353712617,0.0440313902494162,0.9904996833227774
0.0617390949223,0.0749750496713006,0.0832006773760341,0.0440544864818072,0.990466348878296
0.0616004120650759,0.0750221052843181,0.0832734170744945,0.0440619994380789,0.9904330144338144
0.0618736892788029,0.0750517734175294,0.0832788338013819,0.0440567815408082,0.990399679989333
0.0618037412632134,0.0751158193316374,0.0833707717530409,0.0440891314476601,0.9903663455448516
0.0619081651862152,0.0751387496396906,0.0834155258311509,0.0441017061349343,0.99033301110037
0.0616099692165174,0.0751869837260219,0.0834814191679162,0.0440970795575692,0.9902996766558886
0.0617867118019858,0.0752421615579045,0.0835583071869392,0.0441028170492363,0.9902663422114072
0.0616494343740251,0.0752501654347232,0.0835986268454333,0.0441395444527745,0.9902330077669256
0.0620172614663632,0.0753271017700597,0.0836953464778947,0.0441548556875644,0.990199673322444
0.0619710204286194,0.0753883773395727,0.0837532023614484,0.0441524764358979,0.9901663388779626
0.0620176535657745,0.0754068173166248,0.0838204270856184,0.0441298194051597,0.9901330044334812
0.0619973590630169,0.0754473303196546,0.0838724033314167,0.044178285630707,0.9900996699889996
0.0621927135890374,0.0755082130100298,0.0839450503140243,0.0441912650584631,0.9900663355445182
0.0621321405611251,0.07553487893028,0.0839605428268495,0.0441807885604925,0.9900330011000368
0.0622949818366948,0.0755719192591537,0.0840506592862547,0.0442115584164206,0.9899996666555552
0.0620592666876845,0.0756302778599341,0.0840930243091227,0.0442169787055825,0.9899663322110736
0.0622644281353345,0.0756810559988564,0.0841644210320793,0.0442667029820132,0.9899329977665924
0.0619499347028652,0.0757042666748726,0.0842044476092607,0.0442623258325666,0.9898996633221108
0.0623412985896245,0.0757402233577399,0.0842770597756078,0.0442541618415654,0.9898663288776292
0.0621825792105082,0.075823391506784,0.0843467667185859,0.0442645976445997,0.9898329944331478
0.0621652190027305,0.0757511742361845,0.0843828206423068,0.0443096783528546,0.9897996599886664
0.0621942551002723,0.0757624520279695,0.0843948610280755,0.0442554543187532,0.9897663255441848
0.061987726434072,0.0757561086670125,0.0843515902202169,0.0442740497704752,0.9897329910997034
0.0622499792781291,0.0757296894357153,0.0843883127902433,0.0442221438865927,0.989699656655222
0.061899507961344,0.0757390226737319,0.0844164877048694,0.0442315524757369,0.9896663222107404
0.0619923389168349,0.0757097059414181,0.0843906125960125,0.0442545632747668,0.9896329877662589
0.0618701349702411,0.0756856553189544,0.0843803789837469,0.0442194481012938,0.9895996533217774
